Ensembl.Gene.ID	brain_GSM752569	brain_GSM752570	cerebellum_GSM752571	cerebellum_GSM752572	heart_GSM752573	heart_GSM752575	adult mammalian kidney_GSM752576	adult mammalian kidney_GSM752578	liver_GSM752580	liver_GSM752581	testis_GSM752583	testis_GSM752585
ENSOANG00000012007	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000012008	15.68382	28.94199	15.1091	12.774	3.94032	1.10342	4.69367	2.84057	1.1121	1.88325	5.00304	6.26137
ENSOANG00000012009	0	0	0	0	0	0	0	0	0	0	0	0.08278
ENSOANG00000012010	19.98732	32.76694	14.99943	20.67423	24.7543	18.85372	22.56388	41.63803	11.73769	15.61713	7.09964	11.95792
ENSOANG00000012011	15.8493	16.81237	19.58578	25.68567	10.74649	6.39446	20.0363	18.39894	14.15458	14.44559	5.61835	24.07782
ENSOANG00000012012	1.38068	0.91575	1.83912	2.01613	2.42816	0.60432	2.45929	1.55592	1.11687	1.16052	21.60089	11.45515
ENSOANG00000012013	14.98537	12.60087	9.72715	12.13615	0.0837	0	0.34669	0.08045	0	0	0.70001	0.38285
ENSOANG00000012014	44.34099	89.16181	169.21856	121.34392	0.77985	0.21833	23.58581	27.92015	0.29342	1.49076	5.12528	2.18089
ENSOANG00000012015	0	0	0	0	0	0	1.65799	0	0	0	0	0
ENSOANG00000012016	1.1033	2.05801	1.91049	0.93815	0	0	0	0	0	0	0	0
ENSOANG00000012017	20.39413	16.05653	21.47346	23.68551	5.53604	5.33622	14.2904	10.99682	6.03534	5.48421	12.26864	14.62093
ENSOANG00000012018	2.56909	2.04053	1.15908	1.2173	0.29145	0.4081	0.60384	0.98055	0.10974	0.20891	17.93899	13.78455
ENSOANG00000012019	55.52502	33.07048	47.9104	34.14788	9.35649	10.47978	22.33133	29.44964	11.95185	7.30618	14.96024	16.53457
ENSOANG00000012021	0	0	0	0	0	0	0	0	0	0	0.66042	0.14051
ENSOANG00000012022	5.04512	4.23485	2.68808	4.0952	3.3273	2.60865	2.75703	6.39608	3.83988	2.43838	2.91575	4.9628
ENSOANG00000012023	0	0	0	0	0	0	0	0	0	0	0.35431	0.22607
ENSOANG00000012025	0	0	0	0	0	0	0	0	0	0	0	0.17501
ENSOANG00000012026	62.43824	90.7816	7.05172	7.34307	11.97036	11.73891	96.10603	44.4883	7.36779	4.67858	5.97611	4.59893
ENSOANG00000012027	14.07631	10.90104	15.19487	14.98683	5.76483	4.99945	30.32688	24.07937	14.03313	15.74424	23.73709	19.60644
ENSOANG00000012028	0.09798	0.04878	0.26102	0	0	0	0	0	0.04327	0	0	0.11685
ENSOANG00000012029	24.0159	23.38775	28.00522	23.66625	6.48892	5.82742	6.53957	5.89979	2.88186	1.92787	9.01168	8.29341
ENSOANG00000012030	3.34979	3.26653	1.28119	2.51262	2.62482	0.39196	0.1934	0.28028	0	0	3.76382	6.5547
ENSOANG00000012031	15.60977	19.84639	25.0762	18.24558	9.16906	3.87424	13.92198	8.28532	6.15733	9.7093	14.69683	12.87043
ENSOANG00000012032	32.56235	26.25649	42.91779	32.68007	16.07478	14.62883	16.31728	14.0987	10.58633	7.49072	18.24889	25.7476
ENSOANG00000012033	10.31462	7.88682	9.50029	7.77598	0.24982	0.16798	20.37344	24.49633	20.68633	14.23489	47.53443	22.74233
ENSOANG00000012034	16.12062	10.31145	10.76248	10.02478	3.82823	9.58274	4.78655	5.23787	4.27589	3.37291	13.64285	10.51591
ENSOANG00000012035	2.84426	4.05771	6.70297	5.33973	3.27054	1.41599	3.46163	3.27566	0.84806	1.23475	14.58216	11.51559
ENSOANG00000012036	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000012037	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000012038	0	0	0	0.08638	0	0	0	0	4.73055	1.40813	21.12435	17.92751
ENSOANG00000012039	42.20123	57.65013	51.6671	58.05112	49.11484	34.84044	198.51951	169.68603	47.23463	71.46555	140.86028	173.7106
ENSOANG00000012040	0	0	0	0.14236	0	0	0	0	36.06351	10.21251	0	0.04117
ENSOANG00000012041	14.42037	11.44626	14.40636	8.18293	4.18178	4.38174	7.37764	18.15231	5.48266	3.73951	19.34418	15.02202
ENSOANG00000012042	36.63666	25.54001	21.0168	56.50642	14.89297	8.07703	518.32278	231.14559	115.74981	261.19347	400.90094	278.04604
ENSOANG00000012043	0	0	0.18005	0.20898	0.47543	0.26625	0	0	0	0	0	0
ENSOANG00000012044	0.66601	0.2209	0.29572	0.80085	1.0412	0.72889	0.43145	0.75054	0.97949	0.87077	0.93312	0.39706
ENSOANG00000012045	12.6944	14.99115	31.02099	41.44244	23.2087	5.57682	6.1222	1.621	17.22619	19.2678	9.98061	22.21429
ENSOANG00000012046	0.76702	5.26526	2.24778	0.47433	1.07923	0.30224	3.57696	0.25937	0.2031	0.77368	2.57934	0.96034
ENSOANG00000012047	1.45613	0.70096	1.35572	1.35561	1.70723	2.62156	0.63894	1.6145	1.13986	0.47374	3.2246	2.71641
ENSOANG00000012048	6.3035	4.60953	4.31529	4.38753	1.01584	1.53346	5.9288	6.53747	2.16066	1.85763	10.87241	11.16169
ENSOANG00000012049	2.6089	4.7583	4.17027	1.16524	0.30586	0.79941	0.84499	1.66601	0.53718	1.85185	17.05786	10.83576
ENSOANG00000012050	0.50987	0	0.11316	1.31381	0.1494	6.69573	0.49544	1.00548	0.225	0.14281	0.35707	0.37999
ENSOANG00000012051	1.33824	0.42798	0.63661	0.44343	0	0	7.66177	1.93895	0.37963	1.12485	1.40622	1.45322
ENSOANG00000012052	27.17146	9.31979	18.90705	6.01938	3.99406	3.51488	7.56483	6.85527	9.23307	2.9997	4.43181	5.7301
ENSOANG00000012053	0.29655	0	0.09875	0.2865	0.26077	0.58415	30.57497	46.68095	0.14715	0.18688	1.71371	2.85077
ENSOANG00000012054	32.77166	31.84118	51.80908	37.8089	24.00094	15.2575	21.66207	20.48148	10.47237	6.72764	28.9908	23.13851
ENSOANG00000012055	51.27846	34.9466	41.89139	35.72198	10.80916	9.8093	13.20663	14.6364	12.29244	11.46365	11.31418	12.1963
ENSOANG00000012056	11.6405	9.11955	7.94662	7.64895	14.84212	11.46475	25.02174	16.97139	9.0522	13.69807	13.45485	13.27232
ENSOANG00000012057	13.46043	8.36175	16.95629	11.58279	8.24788	9.83802	12.60398	12.45775	11.04501	5.63143	16.38437	20.91535
ENSOANG00000012058	2.02981	1.42881	3.00988	2.13164	0.40412	1.3579	3.23719	4.72592	1.62218	0.77258	12.8781	9.55542
ENSOANG00000012059	25.03293	19.28663	12.82498	15.0879	6.54338	8.87192	15.41045	19.36467	9.20184	4.38938	23.04638	21.68558
ENSOANG00000012060	0.35594	0.08851	0.23701	0.1834	1.25183	1.16845	1.03744	0.90245	0.07851	0.49867	2.99184	6.36569
ENSOANG00000012061	16.99929	9.53482	5.88424	7.13472	8.60113	2.71918	20.57735	8.86733	8.30097	6.43155	18.73301	17.52972
ENSOANG00000012062	12.67637	19.35375	44.89768	30.02152	3.73704	2.74242	7.26112	4.45894	2.23071	7.88348	5.23581	3.86605
ENSOANG00000012063	1.61718	0.749	1.26275	0.86215	0.58838	0.10989	52.98698	50.33797	74.40553	70.02917	125.86977	218.12873
ENSOANG00000012064	43.42485	19.65288	19.24969	17.41776	5.85299	7.57228	11.46364	9.47649	3.55719	2.00458	22.96511	20.46707
ENSOANG00000012065	77.04594	80.56487	71.16584	88.10921	38.24287	34.34116	94.88736	81.33244	32.75356	40.44255	65.39802	69.34659
ENSOANG00000012066	0.07889	0.35329	0.63072	0.73208	0.13874	0	0	0	0	0	1.32703	1.90559
ENSOANG00000012067	6.5554	3.83364	9.85307	9.51891	1.55797	0.69791	10.84428	6.51393	1.99335	2.75498	62.18135	33.03451
ENSOANG00000012068	6.67934	4.06236	5.98125	7.50659	2.83804	1.52023	11.24708	8.51546	1.48588	1.69844	8.84709	13.5022
ENSOANG00000012071	2.71729	5.31795	2.43285	2.34164	2.35022	2.01821	8.95851	4.74392	7.25252	4.49308	14.79152	12.70765
ENSOANG00000012072	2.82009	3.90038	4.12292	1.91417	2.78228	1.89686	17.0405	4.65073	4.55229	7.74714	14.74435	11.37933
ENSOANG00000012073	0.54567	0.97723	1.25031	0.67496	0.99812	0.77391	1.27238	0.59032	0.46226	0.69725	4.40392	2.77179
ENSOANG00000012074	51.23142	66.0758	50.05561	53.79518	115.85359	137.60137	119.6123	180.85955	57.34028	95.93498	132.36171	79.64434
ENSOANG00000012075	74.1624	128.57443	45.88043	47.49639	104.77836	65.40223	210.72928	186.73325	280.94346	286.55793	32.60655	50.50373
ENSOANG00000012076	2.92569	2.18295	2.11094	2.54441	2.67985	8.76461	12.6133	26.17036	8.06806	5.6357	10.2478	8.55765
ENSOANG00000012077	17.97905	13.07079	19.65039	15.53816	4.0537	8.53595	2.68731	7.16934	10.0074	6.50991	7.36305	10.55379
ENSOANG00000012078	0.04145	0	0	0	0.0729	0.08165	181.42834	49.07574	2.57651	5.43064	0.34811	0.07406
ENSOANG00000012079	9.11687	4.27201	7.62668	7.83095	8.67519	11.27822	9.11418	8.78508	6.2379	5.25685	47.39083	42.89147
ENSOANG00000012081	6.6578	3.74366	8.73993	5.07224	17.81788	17.67622	13.78039	9.1339	7.53554	4.54183	8.92249	10.09563
ENSOANG00000012082	1.82157	0.07347	2.55758	0.22836	1.03903	0.09698	2.72623	0.16645	1.49878	0	13.65696	10.08178
ENSOANG00000012083	71.03214	82.86213	55.98176	66.32501	22.90112	23.50574	25.00646	36.07309	19.94595	14.71592	18.30536	32.28654
ENSOANG00000012084	13.02396	12.88008	20.83871	12.21291	4.13366	2.50473	14.03849	11.26824	6.17143	3.88658	4.53476	7.89093
ENSOANG00000012085	17.28454	16.25615	21.9596	21.44633	6.64149	6.29441	1.48178	1.84146	0.38451	0.48834	0.30542	1.29887
ENSOANG00000012086	5.01751	2.52059	5.40421	3.73803	4.92173	3.3924	1.30319	2.60322	0.37258	0.2505	1.53121	1.0366
ENSOANG00000012087	6.91912	5.03898	13.95711	9.90433	5.64755	2.83666	8.15339	5.62408	2.01579	1.69747	4.45281	3.87829
ENSOANG00000012088	30.26598	17.26297	86.18578	53.86559	3.31203	1.32482	1.96027	1.13689	0.53415	0	0	0.12029
ENSOANG00000012089	16.89861	31.06295	2.7625	2.96897	11.00956	3.78259	5.82088	6.81664	0	0	1.13008	0.20608
ENSOANG00000012090	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000012091	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000012093	0	0	0	0.13578	0	0	0	0	0	0	13.6549	10.44302
ENSOANG00000012094	10.15627	17.15441	30.77385	25.711	8.24384	9.0136	8.45757	13.20621	1.625	3.56488	10.78942	10.2801
ENSOANG00000012095	40.07187	38.16875	24.89058	24.05712	5.99779	6.99765	11.59663	9.00761	4.9844	2.86653	34.343	31.2602
ENSOANG00000012096	0	0	0	0	0	0	2.84967	1.06253	0	0	0.29371	0
ENSOANG00000012097	34.20478	47.78901	57.7027	37.02452	27.84603	35.41329	13.95923	24.28778	11.49631	10.27448	39.66039	34.45563
ENSOANG00000012098	14.94032	19.37232	21.76461	20.93654	12.39955	8.26679	37.34805	16.64749	0.3703	2.35176	0.70552	1.95152
ENSOANG00000012099	7.89987	6.63735	12.55687	20.01473	1.82912	2.09228	25.34717	16.15936	61.39333	94.07901	7.16196	28.89162
ENSOANG00000012100	12.56538	6.70067	11.15837	13.4767	13.07322	18.35897	15.39707	13.96881	12.23692	10.84724	20.9353	22.47347
ENSOANG00000012101	7.71375	8.0576	24.04358	21.94436	2.98456	6.07786	6.29507	6.25886	0.20418	0.51863	22.04713	14.34812
ENSOANG00000012102	3.59915	2.50641	12.83775	5.13176	4.29012	0.78779	8.15888	2.02799	10.53374	9.00847	11.5979	7.29541
ENSOANG00000012104	3.99057	3.48792	4.93587	3.26117	11.9306	9.09573	17.77876	13.87658	5.13122	6.3251	7.90743	7.545
ENSOANG00000012105	3.41336	1.86352	2.43973	3.60403	3.80677	1.31191	0.48541	0.84443	2.09376	2.09932	5.94856	5.28587
ENSOANG00000012106	13.04559	15.32867	14.77748	18.66102	7.85831	4.35027	10.47873	5.73002	4.35093	4.92151	24.82585	15.93767
ENSOANG00000012107	9.30906	23.61573	24.80024	24.56375	6.22124	4.40094	19.8971	10.38572	4.60022	7.61604	7.30382	8.65779
ENSOANG00000012108	0.05587	0	0.07442	0	0	0.11005	0.48828	0	0.2957	0	22.76712	10.33702
ENSOANG00000012109	27.24314	24.51704	38.33515	43.14687	21.30856	15.0558	67.69189	33.48442	21.71452	29.12736	141.57267	109.23058
ENSOANG00000012110	38.19363	42.52425	43.98117	41.66714	24.48257	24.72648	22.54144	28.35899	14.96187	22.40233	20.00426	33.83602
ENSOANG00000012111	751.58684	771.58485	949.30048	1085.3262	1161.21951	597.13114	57.39364	25.74483	0.20364	0.12931	592.30399	496.57334
ENSOANG00000012112	4.76283	3.42044	5.43226	5.15469	1.20414	2.87313	3.38379	6.84337	3.66443	2.50214	9.75921	11.47318
ENSOANG00000012113	0.61997	0.57272	0.51123	0.50207	0.57109	0.69775	0.51621	0.49907	0.54705	0.59548	8.06513	5.72864
ENSOANG00000012114	13.79803	20.3547	3.15436	2.05032	0	0.49749	0	1.01406	0.12535	0.10618	106.569	70.75921
ENSOANG00000012115	24.07816	26.54292	12.66043	12.87558	16.95418	20.86176	20.57877	23.41096	26.47956	14.53235	59.35337	55.4091
ENSOANG00000012116	76.63014	71.18947	50.35852	63.92875	18.69152	26.38452	30.27007	28.87662	14.06816	16.1538	101.17612	111.57972
ENSOANG00000012117	3.40295	7.12169	6.52292	4.36308	24.44958	20.19127	0.84666	3.99851	26.31213	27.836	8.72141	15.28992
ENSOANG00000012118	2.77299	2.75873	5.23289	4.91265	4.16565	2.5036	6.39846	4.00391	2.0647	1.74815	7.52764	9.55762
ENSOANG00000012119	2.40165	5.16074	2.23938	2.45069	0.16899	0.3784	0	0	0.25428	0.16154	21.40049	16.70916
ENSOANG00000012120	0.49324	0.33972	0.90974	1.23199	0.53378	0.14943	0.66353	0.2566	0.35154	0.19142	3.34925	4.81826
ENSOANG00000012121	7.02456	4.87211	7.24836	5.35392	5.21995	7.21081	6.05559	9.86727	7.7266	6.32028	22.8718	27.95846
ENSOANG00000012122	5.17275	3.62325	3.79675	1.79536	13.92424	13.30853	18.76894	11.95605	4.75094	3.19443	24.84823	49.84569
ENSOANG00000012123	6.3909	6.58918	4.17911	4.76091	1.94135	1.4878	1.52404	1.86597	1.46115	1.46501	338.46433	200.29089
ENSOANG00000012124	1.12992	1.77049	2.93503	2.88259	0.39749	1.78052	0.16475	1.14603	1.71999	1.13973	3.56204	5.25437
ENSOANG00000012125	5.04521	5.63505	7.41564	6.53462	3.65348	2.39887	3.93725	3.6501	1.73386	2.75264	5.46272	4.75877
ENSOANG00000012126	0.73843	1.04068	1.72127	1.4905	1.01008	0.88881	0.35863	0.72811	0.73302	0.37927	0.4311	0.66035
ENSOANG00000012127	0.25051	0	0	0.12906	0.14681	0.32903	0	0.42346	0.44209	0.2808	0.70208	7.31834
ENSOANG00000012128	0.1042	0.62211	1.80475	1.12801	2.19952	1.23187	8.50556	2.99497	0	0	0.87631	1.86405
ENSOANG00000012129	0.39059	0.04853	0	0.05028	0	0	0	0	0	0	0.41044	0.05824
ENSOANG00000012130	0.68264	1.18848	0	0	0	0	0	0.19234	0	0	0.47827	0
ENSOANG00000012131	6.36715	2.92681	5.83088	3.38402	2.69944	2.63156	3.39669	2.83489	12.6043	4.82621	4.30096	4.09249
ENSOANG00000012132	14.22549	7.79233	15.46135	14.07806	8.97875	7.27746	51.9333	49.39619	57.25918	26.82408	15.2233	19.69333
ENSOANG00000012134	6.07797	8.04452	11.05285	6.94575	3.16018	1.66578	4.62132	2.23349	1.679	1.33267	5.55362	4.39549
ENSOANG00000012135	16.33541	12.86798	6.95656	10.14004	10.14586	6.93794	87.25851	37.77566	36.33233	32.15722	64.06649	47.30006
ENSOANG00000012136	0.09626	1.0056	0	0	0.16928	0	0	0.16271	0	0	46.93496	40.97636
ENSOANG00000012137	20.95487	24.0063	18.18685	26.06565	0.10445	0.11699	0.17311	0	0.07861	0	0.9982	2.28265
ENSOANG00000012138	90.6657	82.86362	81.84067	91.66322	20.44342	22.68132	47.65082	60.50917	45.75299	42.51874	71.48809	72.15773
ENSOANG00000012139	0	0	0	0	0	0	0	0	0	0	0	0.08549
ENSOANG00000012140	0.26919	0.46869	0.17929	0.2081	0.39446	0.44182	1.43833	3.41261	0	0	5.84561	6.33888
ENSOANG00000012141	17.86478	24.80555	11.13481	8.78848	5.46041	6.39817	3.20209	7.99369	5.43755	3.6135	66.85724	56.21441
ENSOANG00000012142	1.43065	2.68843	1.97629	1.96622	1.49098	1.04372	1.23561	2.06011	0.77151	0.80164	1.78188	2.93787
ENSOANG00000012143	0	0	0	0	0	0	0	0	0	0	7.22807	4.84661
ENSOANG00000012144	6.78764	12.74855	3.42956	3.98071	0	0	0.3412	0.19788	0	0	223.31928	175.92418
ENSOANG00000012145	76.47631	92.52652	49.69683	73.07925	31.28916	21.18417	395.49263	353.70946	26.88888	37.49767	11.1613	30.51435
ENSOANG00000012146	6.70834	5.39545	8.87611	9.47103	5.83326	11.62499	5.13849	3.6116	1.77984	0.40185	0.75373	1.77702
ENSOANG00000012147	3.17366	5.91988	1.84949	1.94229	26.0466	46.36506	18.3074	11.06467	5.51356	2.22299	3.05692	4.19798
ENSOANG00000012148	67.68719	53.78824	53.84409	51.66835	40.38361	63.26545	55.26243	65.32707	101.61369	69.25686	65.81603	90.14659
ENSOANG00000012149	161.25566	91.10605	94.83535	103.48329	16.70221	20.61616	29.37492	33.74545	168.89409	93.40268	195.24435	144.72527
ENSOANG00000012150	0.63291	0	0	0	0	0	0	0	0	0	0	0.32343
ENSOANG00000012151	0.10076	0.15036	0	0	0	0	0	0	0	0	0	0
ENSOANG00000012152	2.05054	1.04545	34.32508	29.22042	0	0	0	0.02894	0	0	0.50271	0.5501
ENSOANG00000012153	2.02744	6.71265	3.29131	4.21211	4.67983	1.99675	6.64773	4.92643	2.34814	4.89934	1.59767	1.41645
ENSOANG00000012154	29.08036	23.75985	29.23077	24.42582	18.28078	12.83782	84.15721	101.38202	17.69019	13.5218	41.43678	44.33853
ENSOANG00000012155	0.14959	0.11161	0.39862	0.80972	0.13154	0	0.21799	0.37943	0.29711	0.25147	0	0.40138
ENSOANG00000012156	7.19487	9.48922	6.28318	6.50827	4.14778	2.76388	3.48049	7.21656	4.03072	4.51691	21.33198	32.73121
ENSOANG00000012157	50.66396	24.07879	25.85238	18.31816	1.98442	3.77855	2.63096	8.96469	23.44924	15.93387	0.94862	2.21994
ENSOANG00000012158	0	0.12163	0	0	0	0	0	0	0	0	2.74083	1.38495
ENSOANG00000012159	0	0	0	0	0	0	0	0.05276	0	0	0.13119	0.39069
ENSOANG00000012161	127.57493	183.32071	147.16227	150.38658	1.8222	20.15481	3.96376	4.26923	0.60008	0.10893	173.65968	105.57277
ENSOANG00000012162	53.95486	51.58219	60.238	44.84434	6.49051	8.29358	8.02947	15.28862	4.67861	4.80597	20.97422	24.49686
ENSOANG00000012163	1.64495	1.63651	0.87646	1.86515	0.96426	2.80826	1.59806	2.59532	1.01614	2.02799	295.92607	208.20213
ENSOANG00000012164	92.15995	85.49227	111.70632	126.86401	153.01582	158.20222	145.52246	153.18381	46.24409	58.84386	84.11207	92.59016
ENSOANG00000012165	8.48347	7.64979	10.89867	11.84206	7.24774	6.41512	9.96084	8.42753	5.93396	4.59609	46.47323	49.54587
ENSOANG00000012166	31.31235	29.80381	38.10219	19.62665	69.65379	94.01923	38.97213	103.28508	123.44486	303.0292	13.51683	12.86559
ENSOANG00000012167	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000012168	0	0	0	0	4.69064	6.50468	0	0	0	0	0	0
ENSOANG00000012169	37.66081	37.11316	55.30412	30.13399	27.85007	10.99776	25.44484	29.51415	20.15511	12.28677	14.08014	27.9597
ENSOANG00000012170	4.41319	2.88122	2.57187	0.85291	0	1.08664	0	0.9325	0.7302	0	2.31869	1.97328
ENSOANG00000012171	0.08667	0.25867	0.11545	0.40214	0.30485	0.68306	0.25261	1.46536	0.91801	0.58295	0.3643	0.3101
ENSOANG00000012172	1.50315	0.4984	1.11238	0.51638	0.44057	0.32903	0.2433	0.42346	0.66318	0.2808	0	0.14937
ENSOANG00000012173	21.13298	22.5594	10.01588	8.8109	1.67035	0.93544	0.69218	1.47173	0	0.13303	0.9982	1.76955
ENSOANG00000012174	4.33438	7.97729	8.37175	8.60014	3.55724	2.98834	13.89643	12.08926	1.05181	0.85011	13.36016	6.20174
ENSOANG00000012175	3.468	3.00725	0.81153	0.72461	0	0	0	0	0	0	0.19695	0.37721
ENSOANG00000012176	0.74301	0	0.0825	0.09575	0.10892	0.7318	0	0	24.83416	21.33903	0.52062	0.33223
ENSOANG00000012177	5.79059	55.74343	1.36117	0.52664	0.19968	0.22365	0.33093	0.19193	0.30058	0.38175	0.47723	0.20307
ENSOANG00000012178	10.63976	11.19676	8.43799	8.55797	12.0058	20.35248	10.39683	18.19316	7.97794	8.58128	27.40139	30.90921
ENSOANG00000012179	0.90309	1.05877	2.06217	2.09428	4.76455	4.44709	3.76009	3.81627	1.62229	2.92782	3.52451	2.71114
ENSOANG00000012180	0.77504	1.9574	0.95306	1.75141	0.41939	0.58721	0.17382	0.10081	1.81508	1.30292	0	0.74643
ENSOANG00000012181	92.83243	107.0978	154.75702	169.03299	89.35205	75.18427	167.75756	111.02132	45.34897	47.27017	128.42845	168.1669
ENSOANG00000012182	28.25206	33.19652	32.37322	29.40711	12.91056	12.05052	33.71568	44.56058	39.89915	27.39339	28.98597	49.08741
ENSOANG00000012183	0.14148	0	0	0	0	0.09295	146.39373	822.48753	0	1.42714	0.99131	1.0544
ENSOANG00000012184	6.6383	6.00693	6.30271	5.24094	4.09851	3.89506	11.11505	10.02762	16.26515	11.75327	11.87337	16.35678
ENSOANG00000012185	9.65984	12.88498	15.1677	15.10209	10.43991	5.42142	13.36971	6.56807	8.21476	7.52983	12.24868	15.82917
ENSOANG00000012186	385.51388	496.29806	204.62506	410.93175	130.27893	150.88442	516.71466	314.11652	225.39505	405.14036	96.52876	143.26039
ENSOANG00000012187	6.74242	9.68409	12.18073	14.39875	7.48517	5.56149	8.22907	11.18349	6.19149	8.57178	13.46139	15.48824
ENSOANG00000012188	211.94851	187.11702	186.84382	248.83334	420.31817	215.78937	247.77623	189.42527	107.92281	97.76451	427.158	389.4429
ENSOANG00000012189	3.13295	3.80931	18.5475	9.3288	2.65291	2.51425	3.72021	3.53059	1.68951	2.14573	9.75439	5.60329
ENSOANG00000012190	11.64344	11.61288	12.89831	18.64494	9.08925	8.89322	12.63957	11.64849	7.31281	5.89212	20.97422	26.45578
ENSOANG00000012191	10.27645	14.55107	17.34422	11.465	10.47405	10.92644	9.36011	21.22053	8.6562	10.11019	15.21607	14.51588
ENSOANG00000012192	0	0	0	0	0	0	0	0	0	0	4.8326	3.85572
ENSOANG00000012193	73.10109	52.98911	42.40287	49.51292	76.23951	27.83617	110.12346	70.08234	131.66819	100.38341	47.24966	57.39026
ENSOANG00000012194	0.21504	0	0.28644	0.33247	0	0	0	0.3635	0.56917	0	0	0.38453
ENSOANG00000012195	0	0	0	0	0	0	0	0	0	0	0	0.20432
ENSOANG00000012196	4.90119	3.65699	7.92763	3.24761	3.07849	2.75839	1.02049	1.18356	0.92679	0	1.47165	2.19152
ENSOANG00000012197	23.49644	24.63868	12.68847	28.47326	7.81782	3.75273	3.70183	26.83645	9.2463	16.01334	24.02253	27.82674
ENSOANG00000012198	205.08739	201.45573	200.75693	201.83646	237.08392	248.93823	139.62931	210.06296	83.25979	87.94411	331.63949	423.78332
