Ensembl.Gene.ID	prefrontal cortex_GSM752664	prefrontal cortex_GSM752665	prefrontal cortex_GSM752666	prefrontal cortex_GSM752667	prefrontal cortex_GSM752668	prefrontal cortex_GSM752669	cerebellum_GSM752670	cerebellum_GSM752671	heart_GSM752672	heart_GSM752673	adult mammalian kidney_GSM752674	adult mammalian kidney_GSM752675	liver_GSM752676	liver_GSM752677	testis_GSM752678
ENSPTRG00000038307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18684
ENSPTRG00000038314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038319	0	0	0	0	0	0	0.76204	0	0	0	0	0	0	0	0
ENSPTRG00000038320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36835
ENSPTRG00000038321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038328	0	0	0	0	0	0	0.55811	0	0.48074	0	0.54797	0	0	0	0
ENSPTRG00000038329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038341	0	0	0	0	0	0	0	0	0.65639	0	0	0.54657	0	0	0
ENSPTRG00000038342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038344	0	0	0	0	0	0	2.30838	1.41855	0	0.67391	0.75551	0.55191	1.2601	0	0
ENSPTRG00000038345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7078
ENSPTRG00000038351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038374	0	0	0	0	0	0	0	0	0	0	0.73411	0.53628	0	0	1.10847
ENSPTRG00000038375	0	0	0	0	0	0	0	0	0	0	0.68259	0	0	0	0
ENSPTRG00000038376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14078
ENSPTRG00000038386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038400	0	0	0	0	0	3.07152	0	0	0	0	0	0.46977	0	0	0
ENSPTRG00000038401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038407	1.17944	0.54046	0	0	0	0	0.29911	0	0.25764	0	0.58727	0	0.48977	0.63586	0
ENSPTRG00000038408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038414	4.80855	0	0	0	0	0	0.60963	0	0.52512	0	0	0	0	0	0.90379
ENSPTRG00000038415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038421	0	0	0	0	0	0	0	0	0	0	0	0.51678	0	0	0
ENSPTRG00000038422	0	0	0	0	0	0	1.10846	0	0	0	0	0	0	0	0
ENSPTRG00000038423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038424	1.4884	0	1.56	0	0	0	0.75482	0	0	0	0.74111	0	0	0	0
ENSPTRG00000038425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038427	0	2.25521	1.28974	1.69247	0	2.92657	0	0	0.53754	0.54654	1.22543	0	0	0	0
ENSPTRG00000038428	0	0	0	0	0	0	0	0	0	0	0	0	0.61223	0	1.10847
ENSPTRG00000038429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038443	0	0	0	0	0	0	0.72051	0	0	0	0	0	0	0	0
ENSPTRG00000038444	0	0	0	0	0	0	0	0	0	0	0.81908	0	0	0	0
ENSPTRG00000038445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038459	13.26356	4.75587	1.81324	2.37944	3.38887	8.22889	81.88697	39.89649	5.03822	1.79287	9.47562	5.66357	5.7473	6.83881	5.63633
ENSPTRG00000038460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038462	0	0	0	0	0	0	0	0	0	0.6805	0	0	0	0	0
ENSPTRG00000038463	0	0	0	0	0	0	0.58704	0	0.50566	0	0	0	0	0	0
ENSPTRG00000038464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038475	0	0	0	0	0	0	0	0	0	0	0.64306	0	0	0	0
ENSPTRG00000038476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038477	0	0	0	0	0	0	0	0	0	0.22905	0	0	0.21416	0	0
ENSPTRG00000038478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038495	0	0	0	0	0	0	0	0	0	0	0.39102	0	0	0	0
ENSPTRG00000038496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25958
ENSPTRG00000038513	0	0	0	0	0	0	0	0	0	0	0	0	0.47718	0	0.86395
ENSPTRG00000038514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038515	1.8716	6.00261	0	2.57418	0.91656	6.67677	0	12.24846	0.40879	0.41563	0.93191	4.42508	2.7202	4.03555	9.14643
ENSPTRG00000038516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038525	1.71735	0	0	0	0	0	0	1.60557	0	0	0	0	0	0	1.29117
ENSPTRG00000038526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038534	0	0	0	0	0	0	0	0	0	0	0.98498	0	0	0	0
ENSPTRG00000038535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038545	0	0	0	0	0	0	0.93243	0	0	0	0	0	0	0	0
ENSPTRG00000038546	0	0	0	0	0	0	0.74769	0	0	0	0	0	0	0	0
ENSPTRG00000038547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038550	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93657	0
ENSPTRG00000038551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038565	0	0	1.37065	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038572	0.87798	0.80453	0.92021	1.20756	1.71984	0	0.44525	3.28332	0.76706	1.94974	3.49732	1.91615	1.45836	0	0
ENSPTRG00000038573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038579	0	0	0	0	0	0	0	0	0	0	0	0	0.64897	0	0
ENSPTRG00000038580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038587	0	0	0	0	0	0	0	0	0	0	0	0.5414	0	0	0
ENSPTRG00000038588	0	0	0	0	0	0	0	0	0	0	0	0.55191	0	0	0
ENSPTRG00000038589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80474
ENSPTRG00000038595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038599	0.52791	0	0	0	0	0	0	0	0	0.23447	0	0	0	0	0
ENSPTRG00000038600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038601	0	0	0	3.30692	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038608	0	0	0	0	0	0	0	0	0	0	0.74111	0	0	0	0
ENSPTRG00000038609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02175
ENSPTRG00000038610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038619	0	0	0	0	0	0	0.62405	0	0	0	0	0.4476	0	0	0
ENSPTRG00000038620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86395
ENSPTRG00000038622	0	0	0	0	0	0	0	0	0	0	0	0.55191	0	0	0
ENSPTRG00000038623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038631	0	0	0	0	0	0	1.25801	0	0.54184	0	1.23516	0	0	0	0
ENSPTRG00000038632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038634	0	0	0.77623	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038640	0	0	0	0	1.48611	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038644	56.52911	74.33228	18.19967	26.14909	49.40797	43.40722	50.20117	76.78625	3.04522	1.51995	8.39368	25.26463	0.78947	0.27328	0.66703
ENSPTRG00000038645	18.54704	5.17259	5.91635	8.20744	12.00507	8.05495	28.54484	22.1649	28.60341	31.80413	17.74728	20.64974	10.24684	8.51995	117.61816
ENSPTRG00000038646	14.96763	2.55479	0.15381	0.6055	2.73069	2.79203	8.78128	10.97514	3.78196	1.36863	3.65326	3.5762	1.88901	2.68936	5.40592
ENSPTRG00000038647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000038652	0	0	0	0	0.47236	0	0	0	0	0	0.24014	0	0	0	0
ENSPTRG00000038653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
