Ensembl.Gene.ID	prefrontal cortex_GSM752653	prefrontal cortex_GSM752654	cerebellum_GSM752655	cerebellum_GSM752656	heart_GSM752657	heart_GSM752658	adult mammalian kidney_GSM752659	adult mammalian kidney_GSM752660	liver_GSM752661	liver_GSM752662	testis_GSM752663
ENSGGOG00000011882	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000011883	2.72295	5.57613	1.75378	2.67078	2.09465	3.66654	15.19042	12.33235	7.97582	7.95145	3.96687
ENSGGOG00000011884	1.77995	0.54466	0.0616	0.2194	0.05334	0.02594	1.34405	0.45681	0.34208	0.14529	1.17195
ENSGGOG00000011885	0	0	0	0	0	0	0	0	0	0	1.53348
ENSGGOG00000011886	4.23825	4.29938	2.80864	3.10958	0.64764	1.41386	6.03013	4.35775	1.37739	3.32095	3.06376
ENSGGOG00000011887	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000011888	0	0	0.05019	0	0	0.08452	0	0	0	0	0.92178
ENSGGOG00000011889	36.8922	14.2821	70.62784	41.71973	9.48538	6.62051	10.4175	19.94695	10.4856	10.39107	19.46985
ENSGGOG00000011890	11.90029	16.27789	13.05259	11.18994	13.83157	5.58587	24.09069	10.86592	8.00638	6.3727	18.22755
ENSGGOG00000011891	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000011892	0.10775	0.09062	0.07175	0.25567	0.06213	0.06042	0.16933	0.26616	6.47763	14.87715	80.56537
ENSGGOG00000011893	0.98964	2.67959	3.66955	2.36878	3.02862	1.73814	3.92169	2.80615	3.18395	2.33264	0.37615
ENSGGOG00000011894	14.35375	9.50156	15.87881	9.62095	1.31388	1.15174	5.6201	4.15205	2.52186	2.79734	10.76598
ENSGGOG00000011895	85.19023	69.16825	64.15808	47.74842	33.81897	14.879	79.46243	76.74479	71.49765	72.51382	99.52962
ENSGGOG00000011896	0.05867	0.09875	0.23445	0.33401	0.03381	0.03288	442.02955	149.30959	9.03363	9.19418	0.66649
ENSGGOG00000011897	20.9904	16.54404	18.94301	11.44896	4.92543	2.54867	13.29245	7.50717	4.67277	5.35367	30.32782
ENSGGOG00000011898	1.14689	1.1439	1.6698	2.29818	0.19603	0.11916	2.26943	1.51103	0.96261	1.18477	2.22767
ENSGGOG00000011899	12.68638	25.11237	26.95876	27.44434	15.65989	3.12141	10.66331	9.82884	4.83412	2.45047	7.95752
ENSGGOG00000011900	1.70333	3.11989	0.26707	0.47559	0.23126	0.05622	0.94471	0.29706	0.32435	0.15746	1.48891
ENSGGOG00000011901	11.4452	14.51632	23.48297	20.51069	1.9769	2.23636	3.86443	2.36096	1.60628	2.87537	9.47436
ENSGGOG00000011902	3.73108	2.60979	4.45535	5.05943	2.62792	1.19622	6.39624	5.9373	2.77886	5.6726	47.60651
ENSGGOG00000011903	0.22618	0.34899	0.15066	0.25051	0.13045	0.04226	0.32584	0.298	0.27895	0.25174	8.83033
ENSGGOG00000011904	12.50528	19.16196	6.21294	10.56632	14.01254	13.70773	55.26178	35.92811	53.89009	52.1928	15.60614
ENSGGOG00000011905	18.61246	22.70682	3.4023	5.39189	382.20319	138.49902	1.94669	1.55254	0.12577	0.10683	1.84878
ENSGGOG00000011906	3.43706	2.17601	5.25238	3.71139	0.21831	0.2123	0.99097	1.62026	0.37918	1.36259	52.09204
ENSGGOG00000011907	4.10099	4.48303	3.43663	4.89591	4.97603	4.36455	19.59916	17.96419	14.31291	12.42336	18.47749
ENSGGOG00000011908	0.54142	0.11397	0	0	0	0.03799	0	0	0	0	4.79179
ENSGGOG00000011909	3.35167	3.32769	4.89282	4.78995	1.28188	1.14091	4.79344	4.00037	2.76924	2.81085	12.93637
ENSGGOG00000011910	1.45968	1.5469	2.08925	4.00268	0.77975	1.30424	9.04781	8.30706	11.30144	15.80115	19.75271
ENSGGOG00000011911	4.16856	3.29153	6.17208	5.86193	1.18766	1.27044	7.84456	17.59538	12.75749	18.92329	8.00707
ENSGGOG00000011912	0.68922	1.11358	3.56346	1.15135	1.36785	2.38199	2.46931	2.83315	1.19849	3.22737	2.21697
ENSGGOG00000011913	0	0	0	0	0	0	0	0.26502	0.12401	0	0.23437
ENSGGOG00000011914	0.22305	0.40666	4.82995	4.69316	0	0	0	0	0	0	0.16246
ENSGGOG00000011915	0.45712	1.7587	0.95729	0.37195	0.37677	0.14654	1.64201	1.61327	0.84571	0.41049	1.02755
ENSGGOG00000011916	7.6203	7.68794	16.27144	15.19623	3.99208	2.41044	13.25409	9.40689	5.56357	7.24858	73.48623
ENSGGOG00000011917	1.24934	1.22663	3.46834	1.77884	1.32141	0.93456	0.65445	1.54314	1.63709	1.39058	4.55006
ENSGGOG00000011918	2.8356	2.1212	0	0.06647	0	0.03929	0	0.20758	0	0.11003	4.10034
ENSGGOG00000011919	1.64215	1.3819	2.8447	0.31168	1.13691	0.55276	0.7741	0.48677	0.45565	0.64508	0
ENSGGOG00000011920	35.37828	28.51968	21.14288	12.28218	6.04335	8.75778	31.63003	26.0796	16.76559	31.91113	20.19684
ENSGGOG00000011921	19.71476	23.80461	15.99114	9.35663	5.93439	2.28434	11.61765	6.24665	1.38751	3.36732	3.37157
ENSGGOG00000011922	2.78163	2.02771	2.24489	2.5474	2.27162	2.52777	5.89488	3.96812	4.38489	5.3252	20.05043
ENSGGOG00000011923	7.22599	4.6026	5.47705	2.6429	1.01359	0.52072	1.97938	1.50666	0.59789	0.78128	10.11149
ENSGGOG00000011924	14.13118	20.8044	17.69474	14.62708	6.73414	4.70912	18.08439	13.996	7.976	7.80536	19.14386
ENSGGOG00000011925	21.41135	17.98727	10.99306	13.81013	5.79797	3.74481	26.04508	36.57168	11.02966	18.56077	24.58218
ENSGGOG00000011926	29.9319	20.64581	30.84988	25.74655	14.05435	10.32314	30.61065	37.5154	18.41739	20.49682	63.19874
ENSGGOG00000011927	6.38674	3.82074	5.57978	5.40364	3.92227	1.34619	3.16062	3.82375	1.94742	1.67265	15.42134
ENSGGOG00000011928	0.04099	0	0	21.09495	0	0.046	0.06442	0.04051	11968.53541	7881.12026	19.42553
ENSGGOG00000011929	259.46642	368.21102	129.93696	28.48663	12.45658	3.3312	14.50435	17.44115	3.99413	4.43169	6.794
ENSGGOG00000011930	1.01255	0.55645	0.82611	0.66686	0.26224	0.3014	1.5262	1.06174	0.22933	0.68188	2.56483
ENSGGOG00000011931	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000011932	0.58255	0.9805	0	0.1106	0.06723	0.45755	0.27466	0.05757	0.21556	0.1831	0.40741
ENSGGOG00000011934	0.15065	0.07609	0.02011	0.05717	0	0.03379	0.09465	0.2679	0.02786	0	0.39505
ENSGGOG00000011935	0.37901	1.77724	1.62351	1.90171	0.06244	0.12152	12.55093	11.18294	4.78319	4.08424	2.4139
ENSGGOG00000011936	12.40589	6.04435	0.53866	0.47223	0	0	0.04882	0.06147	0	0	0.21737
ENSGGOG00000011937	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000011938	0.06744	0.05675	0.31454	0.32007	0	0	0	0	0.03119	0.02649	6.60266
ENSGGOG00000011940	0.18056	0.91173	1.08276	1.02835	0	0	0.14187	0.08921	0.16702	0.07093	0.31566
ENSGGOG00000011941	1.20862	2.03424	1.13467	3.33738	0.09508	0.73973	3.66893	4.36998	0.38113	0.3669	4.41778
ENSGGOG00000011942	8.70036	13.71685	12.79712	6.774	5.18477	2.19967	7.37247	5.87657	5.50087	4.18797	16.90384
ENSGGOG00000011943	87.62818	144.18867	127.05206	90.5799	258.48469	110.82334	117.4496	108.88557	67.5509	58.49308	40.61214
ENSGGOG00000011944	0	0	0	0	0.18223	0.62019	0	0.15605	0.36516	0.31017	0.13798
ENSGGOG00000011945	36.04412	34.54081	35.40171	11.33358	5.16657	4.60553	4.45617	2.5809	1.93271	1.70032	5.4792
ENSGGOG00000011946	23.0034	38.66237	22.23026	12.95858	6.80498	3.50985	17.45975	14.24691	10.6086	6.24632	38.61882
ENSGGOG00000011947	11.32358	20.19669	16.38441	26.22924	12.43233	6.73242	17.13028	12.27485	8.12906	11.68529	3.54544
ENSGGOG00000011948	0	0.03032	0	0.0342	0	0	6.64345	5.47519	0.04993	0	0.06287
ENSGGOG00000011949	31.60614	38.79224	40.25042	20.8176	18.841	14.78533	41.82469	26.38659	7.34919	7.73865	9.1833
ENSGGOG00000011950	0.44563	0.41673	0.09893	0.14093	0.97131	0.19445	2.99567	4.81939	2.61058	1.82846	2.33713
ENSGGOG00000011951	0.12733	0	0	0	0	0.14288	0	0	0	0	0
ENSGGOG00000011952	0.00897	0.0904	0.04774	0	0	0.01007	0.0141	0	0	0.01405	0.32861
ENSGGOG00000011953	3.30476	6.99259	6.03954	3.58504	28.21853	17.37595	21.21799	38.25393	16.76879	13.72437	2.97117
ENSGGOG00000011954	67.78983	86.34873	44.45636	62.41306	45.88103	24.3763	113.08024	73.69419	44.6729	60.27154	43.40207
ENSGGOG00000011956	0.38662	1.40994	0.60108	1.34571	0.29739	0.07232	1.41766	1.91027	0.47684	0.45567	3.26686
ENSGGOG00000011958	9.48612	3.32632	3.59916	1.62578	0.30405	0.29568	2.79504	1.56228	1.03587	0.82813	3.68521
ENSGGOG00000011959	15.4241	16.96054	11.37083	15.2134	3.28749	2.03154	16.60702	10.58143	1.09045	2.30459	18.5974
ENSGGOG00000011960	0.30627	0.3221	1.32628	1.45335	0.04416	0	29.71561	44.59599	4.81538	5.83461	0.73614
ENSGGOG00000011961	0.15324	0.42989	1.22518	0.38783	0	0.05729	11.9594	15.29287	4.25202	3.37095	0.17863
ENSGGOG00000011962	15.66564	12.30462	24.78542	19.07115	7.91914	4.29696	20.6318	11.64673	6.94611	6.79883	10.17199
ENSGGOG00000011963	20.89991	12.02371	24.78216	11.65636	8.71991	5.4323	19.3902	18.14355	10.43045	11.22551	25.28658
ENSGGOG00000011964	4.09643	3.55185	4.87977	2.74925	0.23871	0.20894	2.14572	1.94217	1.7223	2.3407	4.01465
ENSGGOG00000011965	44.42882	38.77073	31.11506	16.30783	1.26274	0.92091	5.97575	5.20392	0.97424	0.79528	5.35643
ENSGGOG00000011966	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000011967	156.65066	131.02243	101.52428	81.84322	66.36133	47.78805	335.03244	222.05727	239.98826	224.96894	140.20588
