Ensembl.Gene.ID	brain_GSM752631	brain_GSM752632	prefrontal cortex_GSM752633	cerebellum_GSM752634	cerebellum_GSM752635	heart_GSM752636	heart_GSM752637	adult mammalian kidney_GSM752638	adult mammalian kidney_GSM752639	liver_GSM752640	liver_GSM752641	testis_GSM752642	testis_GSM752643
ENSMMUG00000012487	10.96225	16.37829	11.32126	11.17766	8.73323	7.35855	4.44912	8.92743	6.13735	4.23758	2.02399	5.41703	3.31945
ENSMMUG00000012488	14.82447	10.76798	10.60065	11.99274	12.96579	48.98544	27.15233	345.50769	223.84496	310.74772	657.03208	3.8834	5.07385
ENSMMUG00000012489	0.4028	0.19956	0.35662	0	0	1.17068	0.44196	0.93405	0.31832	0.3124	1.19396	0	0.07973
ENSMMUG00000012491	0	0	0	0	0	0.19707	0.22316	0	0	0	0	0.3429	1.20793
ENSMMUG00000012492	0.36054	0	0	0.34696	0	0	0	0	0.56983	0.55924	0	0	0
ENSMMUG00000012493	11.37011	13.57081	10.98489	16.82742	16.01357	12.18515	21.54836	39.96045	36.21318	22.44646	34.9341	29.55295	32.77071
ENSMMUG00000012494	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012495	41.8785	44.46012	35.322	42.07298	22.52656	1.78359	5.30192	2.84658	1.45483	0	0	91.55387	46.2759
ENSMMUG00000012496	3.82863	4.87757	2.26045	8.15844	8.38332	1.85482	1.80034	3.5946	5.83503	0.31814	1.56745	111.57748	100.52399
ENSMMUG00000012498	12.27579	10.28116	8.36942	19.82995	18.64231	6.93834	10.26216	8.81347	9.93202	5.78039	8.02969	4.31173	4.97553
ENSMMUG00000012499	11.4252	11.04307	10.55277	7.55474	10.32758	8.69305	23.53342	15.71665	14.40157	4.56637	3.96208	10.16287	10.93308
ENSMMUG00000012501	7.57237	9.21139	5.92479	9.18316	8.27954	6.97912	6.61967	7.04507	10.99517	5.29988	2.26318	4.30746	3.63151
ENSMMUG00000012502	0.43947	0.43546	0.25947	0.42292	0.43458	0	0.48219	1.35918	0.69458	0.34084	0.17372	0	0.17398
ENSMMUG00000012503	0.16076	0.07965	0.14237	0.07735	0.07949	0	0	0.1243	0	0	0	7.31854	0.19093
ENSMMUG00000012504	4.53128	5.20403	3.52644	8.02737	5.39734	0	0	0.15921	0.16273	0.07985	0	2.34384	1.14157
ENSMMUG00000012505	41.24213	31.72673	36.16492	24.61717	23.23087	22.25644	23.67571	42.51739	28.32838	25.77765	37.07596	24.35091	20.59845
ENSMMUG00000012507	0.16907	0.25129	0.14973	0	0.25078	0	0.46396	0	0	0	0	0	0
ENSMMUG00000012508	0	0	0	0	0	0	0	0	0	0	0	1.70813	1.60438
ENSMMUG00000012509	3.31257	4.05462	3.14454	4.43783	4.56015	1.5734	2.85054	3.415	4.72221	1.46086	1.84856	2.46382	0.84853
ENSMMUG00000012510	25.79612	24.71788	29.79105	15.2767	25.50897	14.55714	18.97271	39.01411	25.9857	26.16249	48.40707	20.7897	26.82146
ENSMMUG00000012511	26.69926	27.697	17.69833	29.03311	20.58783	23.34785	26.43904	16.69371	20.56577	22.57591	7.16289	28.19442	17.85815
ENSMMUG00000012513	1.64951	3.8819	2.92176	2.57961	2.85469	16.5826	9.04965	30.29171	18.57594	21.26929	20.9474	21.72751	15.75486
ENSMMUG00000012514	1.16759	0.99155	1.52631	1.04332	1.56685	0.56565	1.64694	0.90277	0	1.74622	0.92299	1.05445	1.38663
ENSMMUG00000012515	3.54974	2.16459	0.64488	3.6789	6.48049	0.26462	0.29966	0.42234	0	1.27062	0.53972	11.50921	16.53954
ENSMMUG00000012516	17.1051	19.40646	13.88608	25.10302	18.26793	21.9598	24.30436	23.67371	33.6581	16.98057	9.77022	15.71695	8.83708
ENSMMUG00000012517	0.45609	0.67798	0.13469	0.21954	0.67661	0.22105	0	0.70529	3.60453	1.59198	0.09018	1.15357	0.27088
ENSMMUG00000012518	1.20697	0	0.9501	0.77423	1.59132	0.38976	4.41404	19.90704	4.45071	0.62396	0.63611	3.39128	3.18523
ENSMMUG00000012520	42.41063	18.72544	49.69001	10.36206	25.85852	0	1.20558	0.33994	0	0	0.52115	43.53114	134.84059
ENSMMUG00000012521	5.67431	9.1364	5.54865	12.40002	5.61114	3.0353	2.20504	6.30683	6.16562	8.664	1.79901	4.53404	4.25872
ENSMMUG00000012523	92.13338	72.23264	79.11312	76.06432	79.7592	75.80121	70.58496	49.99067	41.13039	34.85015	45.04453	10.76433	12.54204
ENSMMUG00000012524	86.49501	116.91093	95.56245	81.80726	65.80708	9.68032	19.72404	35.81756	38.95698	17.50787	10.75448	22.46844	13.85015
ENSMMUG00000012525	174.05446	112.29376	72.39098	94.54452	123.92427	82.82337	227.89477	168.67017	161.99899	119.9913	79.50369	63.25423	13.16867
ENSMMUG00000012526	15.52297	17.94455	12.77525	23.31294	18.14092	15.15446	28.25721	28.73253	33.4554	16.69045	9.90125	57.00079	47.53305
ENSMMUG00000012528	1.7998	2.4318	1.25575	8.18747	3.55952	2.06082	1.97474	2.27704	2.06862	1.64956	0.45275	1.37923	0.7773
ENSMMUG00000012529	2.6372	3.87116	2.99865	5.54563	4.82933	1.041	0.5359	3.62505	2.16112	1.36349	0.50195	4.85776	4.17605
ENSMMUG00000012530	14.82321	21.19895	15.24794	14.41207	21.45842	10.06868	11.23408	9.68887	14.97454	3.55562	2.65788	3.22059	1.99646
ENSMMUG00000012531	6.78157	8.22163	8.10206	4.52996	6.15379	10.35868	16.89491	13.32453	6.93528	16.76876	9.83962	1.07607	0.63171
ENSMMUG00000012532	11.35783	12.49299	8.39747	14.43971	14.78628	3.83653	6.97403	14.26026	15.3982	6.62667	4.26304	78.7464	75.69599
ENSMMUG00000012534	0.58651	0.29048	0	1.97538	2.02983	0	1.93035	6.80179	3.70759	8.86937	4.98411	211.59093	135.5885
ENSMMUG00000012535	0	0	0.17031	0	0.28525	0	0	0	0	0.22372	0	0	0.1142
ENSMMUG00000012536	31.62957	30.87981	44.39742	22.38122	31.58418	22.08353	29.09019	21.57852	35.28737	8.89837	15.62842	14.76923	13.99489
ENSMMUG00000012537	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012538	0	0.16323	0	0	0	0	0	0	0	0	0	74.74396	29.42566
ENSMMUG00000012539	102.49481	52.37335	79.78054	20.34622	40.45065	4.00804	4.03431	2.84295	0.72656	1.06945	0.18171	49.20565	62.59311
ENSMMUG00000012540	25.36206	15.24875	10.71017	11.50029	14.4528	2.08252	3.67896	8.50873	3.66877	1.93366	7.81635	1.15951	1.08915
ENSMMUG00000012541	2.04726	2.62027	1.7124	2.62689	2.27757	2.39685	1.49751	15.0379	12.94275	11.64385	4.38349	34.4442	16.91903
ENSMMUG00000012542	0	0.25988	0.15485	0.0631	0.06484	0	0.07194	0.10139	0.41452	0.10171	0.02592	0.05527	0.10383
ENSMMUG00000012546	0.12572	0.62321	1.3368	0.12098	0.37314	0	1.51812	0.19441	1.39174	0	0	0.53019	0.34861
ENSMMUG00000012547	4.82661	2.09228	2.67157	2.70946	3.48022	22.79847	29.12685	11.5067	6.99267	8.18853	4.33251	5.00119	3.0254
ENSMMUG00000012548	32.00401	30.79158	41.0385	21.44916	53.82942	29.76341	22.41721	35.35024	19.87146	11.13631	42.47035	49.74181	85.80513
ENSMMUG00000012549	0	0	0	0	0	32.88886	8.64574	0	0	0.15676	0	0	0
ENSMMUG00000012550	10.58148	16.05506	12.00677	10.66035	10.79075	6.08758	10.52159	11.76088	26.65402	4.87275	5.22844	5.71441	6.93816
ENSMMUG00000012551	0.49547	0	0.43885	0	1.22515	0.24012	0.54363	0	0	0	0	80.20621	74.05935
ENSMMUG00000012553	0	0.1192	0	0.11577	0.23792	0	0	0	0	0	0	3.65074	2.23838
ENSMMUG00000012558	19.94768	21.09925	20.01402	12.36578	27.47057	17.6677	14.90431	16.65349	15.66684	6.73875	9.81999	39.40776	74.94883
ENSMMUG00000012559	78.40659	114.78879	68.47261	142.08545	90.46652	28.2014	34.04528	35.78907	25.53406	20.68412	8.79361	120.84031	78.04444
ENSMMUG00000012560	0	0	0	0	0	0	0	0	0	0	0	0.10537	0
ENSMMUG00000012561	0.40804	0.48522	0.43373	1.41392	0.64571	1.10715	1.07477	1.89325	1.93502	0.12664	0.03227	64.53952	62.62288
ENSMMUG00000012562	12.72845	16.58018	11.11767	9.45068	6.41118	5.91239	4.3415	6.0451	7.83599	2.80992	0.5465	5.22426	3.26496
ENSMMUG00000012563	16.46676	20.53422	14.02098	20.32032	17.77886	12.59031	10.44707	22.34582	22.75029	6.55929	5.24708	16.05284	6.71849
ENSMMUG00000012564	38.37195	34.66649	34.38234	18.57213	14.28508	0.10939	0.99054	0.8726	0.17843	4.81405	19.58436	116.92309	168.97664
ENSMMUG00000012566	1.21528	1.30459	0.95671	1.07217	0.60088	0	0	0	0	0	0.60048	0	0
ENSMMUG00000012567	0.40678	0.40306	0.96077	1.95748	6.83897	755.64405	346.3822	3.14545	5.78678	1.26207	0.96491	3.4295	4.83172
ENSMMUG00000012569	13.65417	13.58388	15.34605	0.26387	0.10842	0.15944	0.18055	0.08491	0.08679	0.12762	0.04334	0.55471	0.39073
ENSMMUG00000012570	20.31616	23.79075	6.3246	30.57096	28.85665	34.359	52.28271	42.84084	43.78598	26.64286	25.6983	54.80342	52.64465
ENSMMUG00000012571	39.77271	42.56704	23.90029	2.83948	1.28374	0	0	0.54747	0.55955	0	0.04662	0.09943	0.23362
ENSMMUG00000012572	9.26306	9.01452	13.28182	2.22865	1.6358	0	0	0.12793	0	0	0.0654	0.48801	0.45837
ENSMMUG00000012574	88.06812	97.76343	70.59588	227.89477	202.76306	3.36556	7.35693	27.16274	28.83884	0.80131	0.26939	6.69013	5.05655
ENSMMUG00000012575	19.51851	22.16867	16.76198	25.91081	24.26007	32.14276	30.13445	32.56903	31.82444	16.27467	9.94159	27.18429	25.65528
ENSMMUG00000012576	9.4968	11.50108	9.34491	20.95531	13.47004	8.36507	19.05041	14.68567	8.79351	8.55571	2.88179	10.35062	4.51915
ENSMMUG00000012577	1.33793	3.9773	0.39501	1.9314	3.96928	0	0	0	0	0	0	0	0
ENSMMUG00000012578	202.41326	189.13126	214.69131	129.41114	120.8213	1.77624	2.01141	0.33351	0	0	0	5.27253	17.80253
ENSMMUG00000012579	64.1684	75.34924	57.93539	60.74956	58.50958	0	1.14295	1.2888	0	0	0.16472	3.33692	1.15473
ENSMMUG00000012580	16.02205	20.41537	11.10125	29.15548	18.61962	3.41281	4.15521	6.63419	8.45492	4.1489	1.0468	19.02021	9.49869
ENSMMUG00000012581	2.84077	4.36765	2.19764	8.29542	8.81468	3.03723	4.29909	8.48275	13.62391	2.58298	2.28453	39.71808	29.47228
ENSMMUG00000012582	0	0.13173	0	1.40662	0.78843	0	0.29153	0	0.21012	0.10311	0	2.68842	0.84166
ENSMMUG00000012583	5.35676	4.8833	10.87963	5.7737	12.07752	10.38056	8.69866	6.29565	2.70925	1.82803	7.19931	1.08368	5.85308
ENSMMUG00000012584	1.21221	2.80283	0.23857	3.49985	3.19675	4.69848	2.66027	5.62388	3.19343	1.25366	0.31945	6.47224	4.31936
ENSMMUG00000012585	2.10741	1.49144	1.84848	2.37571	3.87014	0.2333	0.46237	9.9626	5.42421	0	0.1428	14.05921	13.30068
ENSMMUG00000012586	0.14541	0.43224	0.1717	2.09932	0.71912	0	0.15954	3.14852	1.37918	0.22554	0.11495	4.90389	1.49697
ENSMMUG00000012587	1.85055	1.9133	0.80752	5.11037	2.94382	1.40328	2.4718	6.59425	7.24846	4.61764	2.3535	5.42601	2.10229
ENSMMUG00000012588	20.57465	21.76417	14.39083	32.10776	27.9523	12.66154	22.06603	35.11226	31.93207	8.33787	8.75562	76.09412	40.24905
ENSMMUG00000012589	6.24094	7.63458	5.45885	8.45291	5.18103	3.58345	7.35495	10.12768	8.88971	13.62458	8.16236	9.67775	3.75186
ENSMMUG00000012590	11.00361	16.14222	12.06511	7.70127	4.94597	2.21535	2.03836	1.105	1.80683	0.77582	1.41216	29.03188	22.68601
ENSMMUG00000012591	31.30389	18.83552	18.63659	13.00668	26.90274	0.08453	0.7654	4.85435	2.75636	0.47336	0.31023	1.02902	0.62134
ENSMMUG00000012592	5.24929	7.16261	5.99528	4.05784	2.553	8.67152	10.19735	2.66139	1.22416	0.80089	1.0885	7.54435	3.57717
ENSMMUG00000012593	4.53309	4.53446	3.39004	6.27345	6.7452	2.04961	6.11052	3.80521	1.9787	1.4397	0.64846	0.69144	0.42727
ENSMMUG00000012594	46.64621	54.41517	37.89225	70.04053	49.72547	47.76083	56.98811	40.41492	59.60668	37.4599	36.48483	383.17616	294.67993
ENSMMUG00000012596	16.30185	24.55912	16.99062	6.48326	8.9649	0.88646	1.18635	7.9741	13.14544	0.06444	0.06576	1.40222	0.52681
ENSMMUG00000012597	14.69389	14.22695	11.64983	12.20133	16.77216	19.68809	23.86082	22.0732	37.15787	16.99641	23.73102	78.92016	71.26802
ENSMMUG00000012599	30.1213	31.29504	35.79785	11.53853	15.42306	0.18884	0.10702	1.65806	1.23244	0	0	1.47912	1.69798
ENSMMUG00000012600	0	0	0	0	0	0.16259	0.36803	0.77819	0	4.16235	16.17612	0.14146	0.06643
ENSMMUG00000012601	25.94549	23.59675	26.91663	36.65007	53.69579	21.63759	43.51449	41.12466	37.7848	16.81653	36.33513	6.7958	6.67644
ENSMMUG00000012602	0	0	0	0	0	0	0	0	0	0	0	3.19714	0.52552
ENSMMUG00000012603	7.20298	7.63136	5.39764	7.62497	7.23247	2.89897	7.47762	6.25487	6.39286	3.30892	2.56256	7.42649	7.6554
ENSMMUG00000012605	3.99481	3.8683	4.02032	0.9611	1.61597	3.60673	3.6859	83.3965	83.94515	0.07047	0.14359	28.47109	36.94963
ENSMMUG00000012606	20.7224	16.15278	27.97659	21.93622	25.54631	2.40945	3.33471	7.26351	7.20535	10.28582	14.30736	2.09625	2.29701
ENSMMUG00000012607	25.77136	15.50398	20.64984	18.82209	24.80199	17.39012	17.16782	23.84019	16.36542	16.41812	32.47127	15.9056	23.7756
ENSMMUG00000012608	7.76835	9.0308	6.13947	11.36087	14.33545	1.60017	14.96634	67.53685	93.87259	0.3795	0.16922	172.42773	150.01636
ENSMMUG00000012609	18.42245	21.33516	14.27287	6.58287	6.18773	0.26357	0.17064	3.90661	3.00987	2.9842	1.44415	8.87881	4.83136
ENSMMUG00000012610	5.78016	7.43197	5.64708	14.17115	14.35759	5.6672	3.85059	6.59732	7.83057	8.69888	4.27046	3.2483	1.98867
ENSMMUG00000012612	77.29226	62.48769	63.21829	54.07459	67.13118	82.01694	62.04943	38.03873	38.30609	32.17024	27.21607	10.1647	16.42133
ENSMMUG00000012613	14.46575	9.96705	13.37663	7.69797	8.71537	1.67088	3.41616	3.92588	2.87683	0.26001	0.45439	0.72677	0.64473
ENSMMUG00000012614	20.52841	26.32351	21.74499	18.20587	19.90194	32.76074	25.83615	35.16811	27.03771	19.82328	12.96746	32.23466	15.13838
ENSMMUG00000012615	45.66595	42.25831	36.76225	25.1934	31.72706	0.12706	0.28797	1.31896	0.41481	0.1527	0	2.48895	0.98704
ENSMMUG00000012616	5.18191	9.02812	3.77322	11.30317	7.77154	8.86999	7.72278	7.81266	10.85157	8.74091	4.98418	21.40395	20.80484
ENSMMUG00000012617	32.72381	39.54263	25.85872	23.04264	21.21139	0.19339	0.219	0.30865	0.63064	0	0	2.77536	0.71094
ENSMMUG00000012618	27.68388	31.8599	16.51499	13.87565	23.95374	69.29393	439.96014	144.48301	195.75441	2318.37463	1826.6886	30.50794	12.27251
ENSMMUG00000012619	0	0	0	0	0	0	0	0	0	0	0	3.7048	13.48402
ENSMMUG00000012620	46.09818	33.55877	46.10192	39.83564	41.39877	0.91148	2.5806	0.72736	0	0.36479	0.18593	0	0.18621
ENSMMUG00000012621	0.93042	1.26772	1.09877	1.11928	1.0351	1.01422	2.16956	1.61867	1.83824	0.09022	0.04598	180.20972	84.95435
ENSMMUG00000012622	0.38113	0.28315	0.0562	0.09161	0	0.36928	0.52262	2.79909	0.60237	1.40384	0.26361	1.28498	0.22633
ENSMMUG00000012623	67.68185	59.18838	48.02528	125.84447	117.40125	61.36695	51.09698	42.05677	39.05919	32.74698	18.60489	34.96525	43.31344
ENSMMUG00000012624	24.03552	25.25929	25.51458	13.55111	17.76583	7.52762	10.12244	13.89099	7.67441	3.38933	4.0307	63.64905	93.71142
ENSMMUG00000012625	14.59634	13.10708	13.73464	10.53502	13.53184	1.32592	4.50421	7.75902	2.88368	1.41505	6.85159	1.15357	5.05619
ENSMMUG00000012626	58.22335	35.88696	61.44284	40.88348	59.99303	74.92229	58.685	67.58574	39.61047	48.23743	138.69318	134.36038	218.03592
ENSMMUG00000012627	7.36898	5.78786	5.04048	28.45251	37.76778	8.09782	15.97334	32.79611	27.98037	1.18488	2.59312	1.96957	0.28461
ENSMMUG00000012628	31.80911	19.22283	21.56635	14.9692	15.3818	166.97242	136.72753	321.07911	276.50735	159.81234	192.75013	89.87176	45.32019
ENSMMUG00000012629	1.75193	0.73096	1.36101	1.86344	2.18826	0.62533	0.70813	18.3934	25.21117	0	0.1458	1.24356	1.1681
ENSMMUG00000012630	5.93676	3.59482	4.28394	7.9349	7.66437	1.27832	3.9806	1.53013	7.29785	0.76741	1.3037	6.25556	5.2228
ENSMMUG00000012632	0.08544	0.08466	0	0.16444	0.08449	0.24817	0.37477	1.32064	0	0	0	3.09573	1.89342
ENSMMUG00000012633	74.24377	74.3448	67.28742	51.4152	82.78428	0.10886	1.02701	0.23156	0.29576	0.029	0.01478	0.25246	0.22232
ENSMMUG00000012634	3.03025	7.57176	4.97831	3.04286	2.6057	4.59557	7.22791	6.51967	5.41394	5.31347	4.63503	8.10758	9.1277
ENSMMUG00000012635	78.30828	40.65159	33.7382	28.43599	82.50782	54.73679	144.68876	40.02918	25.60229	29.04077	98.20374	19.35063	19.81886
ENSMMUG00000012636	10.18934	11.24372	9.84421	3.34289	1.83192	0.22437	0.50815	0	0.36599	0	0.18307	0.39041	0
ENSMMUG00000012637	108.01014	79.01546	85.34336	75.85624	83.85564	51.43602	65.55832	146.41342	115.13838	32.43809	50.32555	32.15807	25.29201
ENSMMUG00000012638	0.06141	0	0.03626	0.94701	3.345	0	0.06738	9.22519	5.83217	10.15974	59.43958	1.14063	1.21737
ENSMMUG00000012640	0.61812	0.12242	0.07295	0	0.24453	0	0	0.19106	0	0	0	0.3126	0.29369
ENSMMUG00000012641	0.30815	0.68728	0.22747	0.74155	0.45727	0.07473	0.25368	0.23826	0.36542	0.05982	0	39.171	74.0106
ENSMMUG00000012642	17.60852	28.7043	27.83507	28.4247	28.08485	31.37077	29.29196	42.16181	22.44367	7.92965	20.65672	21.06834	35.30479
ENSMMUG00000012643	3.85139	6.10591	4.91155	2.81688	2.43744	0.29858	0.08443	0	0.12162	0	0.03042	2.3376	1.34172
ENSMMUG00000012644	24.73599	21.88803	20.61582	29.06351	35.9514	89.18017	54.02817	36.56111	31.36709	26.14413	47.63817	217.39184	287.35692
ENSMMUG00000012645	20.06996	14.61069	21.52252	3.94172	9.72081	1.98433	2.24705	40.53671	22.6575	0.63531	2.59048	9.6677	16.53954
ENSMMUG00000012647	8.24666	6.79301	5.74872	7.84051	13.55863	5.58354	9.92029	10.75504	7.06632	2.92816	3.69176	9.04554	9.79416
ENSMMUG00000012648	5.24477	3.67249	1.44504	1.14396	0.55318	5.01403	30.07738	9.84054	8.06837	35.46992	9.5643	28.35476	45.2918
ENSMMUG00000012649	2.58572	4.57509	1.74472	0.62213	1.00455	0.98429	1.11461	3.9985	4.67053	0.2149	0.365	75.12124	64.23381
ENSMMUG00000012650	21.18698	21.4531	24.92653	15.25462	16.66911	7.94171	7.04181	4.66329	4.15523	0.83956	0.67245	3.45462	4.13258
ENSMMUG00000012652	33.72361	36.18049	30.50152	44.1923	60.15288	30.82156	50.12287	26.1365	25.95686	7.29616	4.34893	15.65893	13.63477
ENSMMUG00000012653	0	0	0	0	0	0	0	0	0	0	0	0.33803	0.47618
ENSMMUG00000012654	3.89456	4.12513	4.99527	0.77545	1.32803	0.13004	0.44196	0	0.42452	0	0.05305	0.79239	0.319
ENSMMUG00000012656	0.92049	0.83602	0.4076	0.22146	1.28945	0.29735	0.50498	0	0	0	0	0	0.06071
ENSMMUG00000012657	0.59752	0.59207	0.35278	0.06397	0.3283	0.96486	0.29134	0.2053	0.20983	0.41186	0.23619	0.5037	0.42047
ENSMMUG00000012658	39.03864	34.89613	20.95634	64.37283	71.6229	13.35967	13.48786	14.64265	15.40334	7.68729	4.77169	17.9714	20.03653
ENSMMUG00000012659	0.2341	0.63771	0.79461	1.74558	4.62892	0.22682	0.25685	0.2715	0	0.27233	0.0694	0.34534	0.16218
ENSMMUG00000012661	16.11941	13.72617	13.56923	2.96916	2.86416	73.51654	49.05186	12.95024	7.86197	8.39951	8.96032	3.1848	3.24057
ENSMMUG00000012663	8.51291	8.28177	11.2402	9.5329	13.31607	5.99885	9.84993	35.66337	20.54892	15.60559	31.50915	4.82761	4.35061
ENSMMUG00000012666	6.2153	4.90746	8.19911	12.61661	14.40475	10.16231	10.97485	14.86723	13.96735	11.90008	24.83657	12.77074	12.18728
ENSMMUG00000012667	10.86796	10.44886	8.13181	75.69599	47.13762	37.846	165.16967	23.96086	15.30599	4.5899	2.72214	5.62381	4.43027
ENSMMUG00000012668	1.80503	1.96252	0.85849	3.28118	2.20648	0.97169	1.56786	1.51197	1.46597	1.04997	0.17836	25.88849	25.83455
ENSMMUG00000012669	3.29776	2.62027	1.70825	2.54484	1.99964	12.14804	11.98144	20.78329	17.70149	19.3027	3.13591	1.12769	0.40646
ENSMMUG00000012670	4.94077	6.04756	3.5177	8.39068	4.74216	12.67204	10.52317	13.93233	15.3882	8.90355	15.96886	9.18745	6.15564
ENSMMUG00000012671	6.06537	5.91888	3.90663	5.04101	2.27186	4.54132	6.8567	19.7537	11.03884	31.21819	7.15639	1.85933	0.40024
ENSMMUG00000012672	14.62398	14.8192	12.62712	15.89066	14.71359	5.91012	3.36027	23.28518	15.12642	3.38471	2.26989	18.11499	17.73202
ENSMMUG00000012675	1.39175	1.99205	1.36954	3.72061	1.52934	2.09774	1.52704	4.30464	3.42182	5.15741	16.26074	0.13034	0
ENSMMUG00000012676	0	0	0	0	0	0	0	0	0	0	0	0.12273	0
ENSMMUG00000012677	18.70495	18.84823	23.99008	17.49213	26.12538	14.74458	17.97226	16.09681	11.02343	6.80263	12.78253	10.69002	11.94429
ENSMMUG00000012679	0	0.29174	0.17383	0	0.29115	0	0	0	0	0.11417	0.11638	17.12526	14.68645
ENSMMUG00000012681	0.18623	0.36906	0	0.26874	0.18416	0.18044	0.10207	1.15193	0.14702	1.22761	0.36807	13.81392	7.70381
ENSMMUG00000012682	3.76306	5.59313	2.77726	5.73389	8.06269	2.12697	6.53742	5.81913	6.44311	1.45932	0.37185	6.08015	4.84173
ENSMMUG00000012683	1.12894	1.67794	1.33307	2.35398	2.23274	0.72929	0.41283	1.74577	1.78428	0.58375	0.14873	26.01214	30.54027
ENSMMUG00000012684	29.14246	28.56131	21.52306	41.09868	32.59051	38.2993	29.4172	341.67669	552.88093	186.0743	138.44441	35.01808	19.96968
ENSMMUG00000012685	32.20541	30.75506	26.04129	33.91209	36.0007	19.44621	17.66784	30.67493	43.15477	12.66959	5.16589	108.78984	64.67225
ENSMMUG00000012688	0	0	0	0	0	0	0	41.24227	37.04282	0	0	0	0
ENSMMUG00000012690	23.56571	29.87161	22.31148	19.51149	23.61828	498.73098	185.53621	27.08481	24.15915	9.6323	4.65759	17.6282	15.67492
ENSMMUG00000012694	5.99276	5.22067	4.86804	2.74805	2.90346	0.77935	0.39717	3.04769	2.54281	0.18716	0.2544	1.25452	0.49363
ENSMMUG00000012695	103.48809	91.16088	79.39284	107.60296	145.06292	2.55278	7.97845	4.23705	1.66552	0.16348	0.37492	2.5762	2.3781
ENSMMUG00000012696	3.62217	3.11676	2.30738	10.27376	6.78664	2.49363	4.0787	3.24266	3.31419	1.33071	0.37678	6.74952	2.67923
ENSMMUG00000012697	35.61589	33.16717	24.85924	42.37857	47.54629	17.10835	20.89673	26.74431	32.91584	13.7176	12.95697	35.29004	31.22284
ENSMMUG00000012698	0.38601	0.19115	0.17095	0.64994	0.66786	0	0	0.14916	0.15245	0	0	116.96532	203.29642
ENSMMUG00000012699	0	0	0	0	0	0	0	0	0	0	0	0.29859	0
ENSMMUG00000012700	3.61495	5.32913	3.12332	5.00607	4.79539	1.8795	3.7729	12.13461	13.37782	7.11166	6.44767	23.11496	13.82241
ENSMMUG00000012701	11.57946	14.21443	17.24369	2.34598	2.41064	1.27184	4.6808	9.20676	16.00428	0.54537	1.07479	3.75428	3.32209
ENSMMUG00000012702	74.14097	78.84487	45.93417	73.05312	61.29086	2.63102	3.75645	5.11188	3.35873	0	0	6.26972	4.58029
ENSMMUG00000012703	0	0	0	0	0	0	0	0	0	0.25945	0	0	0.13243
ENSMMUG00000012704	8.76326	5.13906	6.44095	3.27005	6.54354	10.22374	20.60361	90.71058	65.57673	41.1947	138.34723	32.71461	40.07337
ENSMMUG00000012705	0.64611	0.32002	0.59945	0.17765	0.27382	0.13406	0.20255	0.57094	0	0.25048	0.12766	4.35711	5.84643
ENSMMUG00000012707	33.29642	40.72676	28.9476	54.93018	45.58951	18.55329	27.03162	36.21195	35.08324	32.16113	21.21286	36.80722	33.89555
ENSMMUG00000012709	14.14802	20.54817	13.73112	19.2106	13.22389	47.50969	26.36829	75.52493	85.46163	16.23362	6.81831	86.42597	63.52947
ENSMMUG00000012710	0.09772	0.19348	0.0577	0	0.19309	0.18919	0.32146	0	0	0.37866	0.57891	0	0.03869
ENSMMUG00000012711	0	0	0.2295	2.80524	1.34518	0.75309	0.21325	15.62643	12.89992	0.15074	0.07683	9.66512	6.07769
ENSMMUG00000012713	1.51241	1.68581	4.91091	0	0	0	0	0	0	0	0	4.46202	6.96004
ENSMMUG00000012715	1.62802	2.33909	0.48065	1.56671	1.12691	2.44498	2.94745	8.43387	11.96495	0.75761	0.16087	10.63596	3.996
ENSMMUG00000012716	8.3404	6.67632	6.58002	7.64078	8.78789	32.32477	62.13981	13.40441	13.5848	71.74677	27.08019	8.59651	3.83531
ENSMMUG00000012717	0	0	0	0	0	0	0	0	0	0	0	0.5206	0.12221
ENSMMUG00000012718	386.84907	447.02416	358.40451	245.84241	283.45168	24.89814	64.05707	25.1058	20.73164	8.00516	7.26756	8.97291	3.06466
ENSMMUG00000012719	36.35898	28.27743	43.86654	10.56891	14.56265	109.47571	76.13485	3.2164	1.05201	1.16149	4.17678	5.47063	6.06067
ENSMMUG00000012720	4.60119	3.64726	2.17322	4.42792	4.41993	1.40118	3.0291	4.47251	3.32447	5.60766	1.97465	25.3778	26.64676
ENSMMUG00000012721	1.35057	0.4181	0.74748	3.98014	4.34027	0.16364	0.55572	0.91366	2.80146	0.19641	0.20021	17.43237	28.90438
ENSMMUG00000012723	7.65293	9.04136	3.41777	20.20593	14.45637	4.75326	7.21265	6.82748	15.04191	2.96766	1.62893	13.64688	12.42963
ENSMMUG00000012724	23.27616	17.97605	20.77537	14.95511	23.49093	17.04727	23.58572	31.65341	24.5614	24.9014	17.07549	65.03863	112.63645
ENSMMUG00000012725	0.17918	0.17755	0.10579	0	0.17719	0	0	0.55418	0	0	0	0.15105	0
ENSMMUG00000012726	1.14682	2.46223	2.59564	2.20727	1.89015	2.22235	3.5652	8.57185	3.62509	3.11308	3.5511	3.86711	3.17815
ENSMMUG00000012727	12.3112	8.48366	6.67397	25.20315	19.25729	2.22305	5.52587	8.13443	9.64054	2.73427	4.20284	79.91093	91.96073
