Ensembl.Gene.ID	brain_GSM1064856	brain_GSM1064857	heart_GSM1064858	heart_GSM1064859	mesonephros_GSM1064860	mesonephros_GSM1064861	liver_GSM1064862	liver_GSM1064863	testis_GSM1064864	testis_GSM1196057	female gonad_GSM1064865	female gonad_GSM1196056
ENSXETG00000002210	4.40345	4.75832	1.54898	2.24375	2.235	2.73984	1.09968	2.02922	7.04247	4.58398	29.33724	28.77695
ENSXETG00000002211	1635.05562	1615.01293	976.29681	703.45874	1392.44246	1289.18894	1061.58119	780.80853	981.73103	443.93511	1198.02226	669.2563
ENSXETG00000002212	10.905	13.30171	5.69648	4.47563	10.12545	10.0082	6.98389	5.13861	21.49869	26.8084	31.62562	34.80952
ENSXETG00000002215	0.38424	0.69905	6.64585	5.64043	1.7288	2.57457	2.36343	0.64831	0.20382	0.30566	0.10424	0.06689
ENSXETG00000002216	23.42185	23.25682	0.97367	2.66895	1.50704	1.84745	0.37075	0.44377	9.62582	7.0651	0.24379	0.05871
ENSXETG00000002217	49.24021	50.30176	0.51482	0.92939	1.34682	1.69136	0.15684	0.21507	12.94573	4.6472	44.19858	15.97288
ENSXETG00000002218	12.08716	9.74349	3.33021	4.49737	5.17173	6.83927	3.03919	2.95135	8.29014	11.30541	9.91767	7.81051
ENSXETG00000002222	10.18753	8.68625	3.46214	4.3885	6.03843	7.22619	2.68059	1.88043	10.56595	20.78059	21.20552	53.91377
ENSXETG00000002224	32.46515	24.77618	10.08354	10.94055	20.52914	15.15681	9.4744	6.80871	83.72874	86.13771	97.90048	106.43376
ENSXETG00000002225	2.00985	2.41036	1.26612	1.32246	4.22004	3.73467	2.53742	2.87688	2.25453	6.09456	5.04727	9.35108
ENSXETG00000002227	91.68952	79.99539	72.87227	85.16566	63.37241	80.04526	36.82601	39.20503	229.94022	228.80297	167.16627	305.25307
ENSXETG00000002228	15.70043	15.98261	55.55339	36.03333	56.37087	63.2175	28.05222	24.65985	41.4999	39.97211	19.79337	56.91366
ENSXETG00000002229	5.17843	3.71755	0.63111	0.85465	1.37761	1.2666	0.29268	0.28735	9.6705	10.57159	10.56961	7.34896
ENSXETG00000002230	42.34659	39.51211	11.06481	12.62689	10.6176	12.27307	8.66021	7.58947	17.53266	14.80849	65.99451	57.16959
ENSXETG00000002231	0.02064	0.02159	0.0187	0.01796	0.03888	0.03619	0.05345	0.07823	2.2107	2.9134	2.41276	4.75846
ENSXETG00000002232	5.75994	5.14692	0.47454	1.05972	2.64656	3.04987	1.62833	3.03157	7.56644	7.53712	23.9473	13.4743
ENSXETG00000002233	0.09125	0.25451	0.02756	0.02647	0.14308	0.07991	0	0	26.97513	21.47526	0.05423	0.06091
ENSXETG00000002234	0.08088	0.42301	0.21988	0.52785	2.13045	1.02688	2.19769	1.8755	0.03793	0.08706	0	0
ENSXETG00000002235	70.65726	94.29654	51.40636	46.70441	56.17779	55.71172	23.79369	23.81905	38.63001	22.64854	123.94575	112.46365
ENSXETG00000002236	10.51765	11.96135	5.61934	4.57645	9.20617	6.80458	5.46219	3.16993	11.0259	13.4335	24.04598	43.62049
ENSXETG00000002237	4.23176	5.48025	8.05165	9.09941	20.08097	10.25375	3.9786	8.54605	23.63852	22.1233	56.52143	51.84727
ENSXETG00000002238	8.35109	10.30649	66.50284	110.31828	15.97414	17.54785	16.04406	14.83798	7.63443	6.90665	12.84751	3.73636
ENSXETG00000002240	2.48791	0.52055	0.90189	2.92289	1.98964	2.72332	4.07804	3.06148	1.28433	1.2051	0.2218	0
ENSXETG00000002243	14.47151	10.85987	4.16138	5.08593	6.83384	6.3363	4.36961	4.21485	14.2358	42.53796	19.40035	68.58138
ENSXETG00000002245	0.6798	1.4473	4.3556	3.5599	0.07852	0	0.12346	0.03388	0.04479	0.05137	0	0
ENSXETG00000002247	3.03009	5.19785	3.61418	4.94418	9.57956	8.7407	2.65249	2.55183	10.74865	8.32191	15.75	13.98836
ENSXETG00000002252	3.13886	2.43454	1.4713	0.89483	1.93483	1.56392	0.7937	0.51224	1.67625	3.43696	5.98214	6.23199
ENSXETG00000002253	3.33974	4.18217	4.67747	4.57973	32.75449	30.39801	32.30416	21.02728	4.51199	4.41195	0.04513	0.15202
ENSXETG00000002257	28.49216	22.46877	10.42858	9.76952	20.85929	16.51593	8.9647	6.75575	39.47108	78.60145	13.90344	15.70216
ENSXETG00000002258	2.9921	1.37882	2.62551	1.93224	0.6591	0.31191	0.20487	0.04497	0.9361	2.27495	0	0.02378
ENSXETG00000002259	145.61831	169.70015	46.66409	58.55855	52.61226	43.12322	22.41061	19.77149	58.56655	15.72436	131.6367	49.84037
ENSXETG00000002260	2.80433	2.80627	2.63807	2.6394	4.35913	4.48438	4.57558	3.63547	4.0769	6.07004	6.37199	9.67573
ENSXETG00000002261	0	0	0	0	0	0	0	0	0	0.14022	0	0
ENSXETG00000002262	27.32095	21.30083	0.14737	0.08493	0.52021	0.08546	0	0.04619	3.11381	8.33243	0	0.04886
ENSXETG00000002263	0.50209	0.49295	0.22402	0.41005	0.68317	0.84556	0.23324	0.12432	0.8555	3.2843	6.4177	4.87298
ENSXETG00000002264	16.68745	8.48245	5.98079	4.10229	14.36971	6.02688	9.27217	1.69558	23.71525	15.93296	56.30987	68.16154
ENSXETG00000002265	1.16985	1.60629	0.46383	1.68611	0.44715	0.60824	0.09462	0.27682	2.98519	1.5347	0	0
ENSXETG00000002268	70.92375	52.19617	7.97645	6.96401	8.70679	6.21498	2.03538	1.85952	10.89134	8.21999	20.67991	20.60672
ENSXETG00000002270	37.15231	37.42185	44.5456	40.01833	45.80217	41.74522	15.44392	12.54146	14.33436	22.78986	18.57312	58.53798
ENSXETG00000002271	46.30696	36.1746	36.67683	22.96626	19.06582	16.42374	19.7616	16.43381	58.20536	79.94013	43.40216	65.49855
ENSXETG00000002272	6.54808	9.81635	12.61856	15.13025	15.05941	16.16977	6.42817	5.79445	32.18974	15.15006	31.22124	24.49413
ENSXETG00000002273	0	0.27694	0	0	2.10572	0.63224	5.91708	4.69271	0.42919	0.1036	0	0
ENSXETG00000002275	1.30538	2.04852	0	0	0.81877	0.76208	4.94267	0.54917	0.61263	0.54647	0	1.74291
ENSXETG00000002277	0.12527	0.2621	0	0	0	0	0	0	60.8445	147.31086	0	0.37631
ENSXETG00000002278	8.68298	9.46806	28.6469	32.27401	31.19355	23.94575	13.48155	10.95866	22.057	13.96157	113.00517	50.72967
ENSXETG00000002279	6.32694	5.17115	1.46925	1.82384	3.31112	3.25504	1.73983	1.12291	6.30954	11.4074	12.37291	30.37059
ENSXETG00000002284	4.46778	4.83253	3.84298	3.80018	14.53393	23.43016	3.81077	1.24245	3.90909	1.52151	23.64893	33.86927
ENSXETG00000002288	6.10629	8.50404	7.77576	8.35541	17.51222	19.11944	3.76038	2.91788	31.86315	30.37053	42.70704	77.34574
ENSXETG00000002290	12.33705	12.10465	2.84247	1.75902	7.27907	9.39967	4.87058	5.27809	19.56073	20.25726	14.66366	21.28739
ENSXETG00000002292	86.75356	105.52902	11.93188	11.38656	28.66223	25.90238	10.12795	16.87056	110.48142	85.63455	50.06134	55.85583
ENSXETG00000002294	2.71862	4.63637	0.27	0.32409	5.74625	8.80527	0.19277	0.42302	190.81609	169.44814	1.06235	0.67125
ENSXETG00000002295	312.03001	431.12159	390.29117	344.11214	289.19985	279.42339	251.66888	204.80044	390.77273	83.71632	398.65004	82.63752
ENSXETG00000002296	60.58572	43.26957	12.15396	12.65056	20.38281	20.53197	12.70274	11.27434	27.72833	13.12379	3.67861	1.59649
ENSXETG00000002298	0.86424	0.90415	3.45318	2.25629	0.07392	0.0688	0.03389	0	5.19877	10.90946	2.27623	4.44496
ENSXETG00000002302	12.4205	16.60352	1.10059	4.32354	3.73942	5.89752	2.61925	4.23246	23.60044	18.1529	1.84536	0.05526
ENSXETG00000002303	31.40112	27.62085	3.58603	4.3878	5.48435	5.40269	4.00103	3.06092	9.38497	9.48062	58.86711	62.46079
ENSXETG00000002305	58.92545	61.79319	16.53844	18.41867	27.6933	28.94255	19.7342	21.51998	71.1727	60.7123	60.40031	46.65368
ENSXETG00000002308	96.12421	72.45272	0.12536	0.06482	11.2133	16.59654	0.29379	0.19136	43.42765	22.92065	0.02846	0.04262
ENSXETG00000002310	23.90788	26.4635	7.56868	9.33469	56.20848	42.85344	10.1285	8.10751	7.1376	8.4155	9.18146	11.51582
ENSXETG00000002312	13.14142	14.44828	2.03788	2.91158	7.27594	7.58864	2.43209	2.39852	10.3473	6.88387	13.88562	7.44733
ENSXETG00000002315	162.50711	149.42565	798.91987	574.45179	365.44285	286.03978	85.14129	79.83414	216.69109	231.05396	227.3692	452.77955
ENSXETG00000002319	0.16611	0.20273	0	0.02408	0.05208	0.1697	0.02388	0	0.23389	0.23844	0	0
ENSXETG00000002320	16.09626	16.87444	4.47672	10.52989	8.20908	15.49526	5.42042	9.38338	15.83715	7.18142	38.04922	30.62409
ENSXETG00000002322	9.68323	7.10841	3.11173	4.45846	5.79438	5.29775	4.26307	3.69727	24.36702	14.56895	41.16819	16.64563
ENSXETG00000002324	54.93958	59.13003	22.04455	20.3749	40.65238	40.93372	21.9974	17.42715	62.80559	26.28923	137.1949	25.9569
ENSXETG00000002325	0.171	3.98067	0	0	0	0	0	0	0.44139	1.19648	0	0
ENSXETG00000002328	4.23756	3.2643	3.55369	3.596	4.08606	4.0062	1.6733	1.85591	9.08264	8.30583	15.54248	48.40731
ENSXETG00000002329	23.81872	20.40292	7.11221	7.46142	14.43519	14.26037	6.22886	4.97721	41.82089	30.87634	40.01736	55.95321
ENSXETG00000002330	11.06917	12.69649	3.06542	4.94829	4.82499	6.10472	2.4893	3.22476	18.26393	28.89344	21.41018	21.2212
ENSXETG00000002334	0	0.1315	0	0	0	0	0	0	2.18276	0.06768	0	0
ENSXETG00000002336	65.32014	50.17723	3.4334	3.83484	4.82848	4.84711	3.91749	1.90754	14.17341	15.79187	50.34857	41.05836
ENSXETG00000002339	19.14291	14.96518	3.16754	2.36577	1.64421	0.73685	0.39087	0.18379	3.12874	5.4519	16.63204	17.27292
ENSXETG00000002340	4.34972	5.82657	6.12587	6.43242	28.10732	15.27465	3.37215	1.93343	10.38573	5.56788	1.40166	1.00058
ENSXETG00000002351	0	0	0	0	0	0	0	0	0	0.05842	0	0
ENSXETG00000002359	55.09681	44.48895	38.37761	40.47429	43.67431	47.0593	32.10384	32.04031	158.04833	47.39467	297.40292	118.32081
ENSXETG00000002361	110.99047	113.78992	295.15807	303.02437	121.016	136.46536	84.87507	55.79434	70.33505	114.82102	99.59456	257.69933
ENSXETG00000002363	3.11984	4.89589	9.40086	6.85542	12.25474	6.48859	1.07659	1.94417	16.15421	21.60467	15.94532	24.49774
ENSXETG00000002364	5.72136	3.83573	3.17524	1.77544	7.16324	4.79007	2.89514	1.94513	11.91949	19.87601	18.64819	46.1582
ENSXETG00000002370	23.17954	18.14065	0.34091	0.18707	0.4382	0.34509	0	0.13566	0.87426	1.61968	6.6269	4.59192
ENSXETG00000002371	1.95885	2.19762	0.15185	0.22429	2.10972	1.91847	0.33352	0.28059	10.94662	10.8062	12.4761	5.05857
ENSXETG00000002374	52.25532	43.15764	7.09117	5.87024	16.52898	11.394	8.25057	4.37026	63.84745	65.41321	79.16089	111.85632
ENSXETG00000002376	0.77197	0.88576	0.04515	0.10836	28.5601	19.71342	135.49492	121.15868	1.37901	1.87634	2.75269	6.9571
ENSXETG00000002377	0.1531	0.16017	0.08323	0.02666	7.57682	6.08688	10.69865	5.47806	2.93153	2.66981	0	0
ENSXETG00000002378	0	0	0	0	1.32184	1.84548	0	0.11084	0.82418	1.38627	0.62622	2.40334
ENSXETG00000002379	12.69113	10.7919	5.70213	5.15902	6.24199	6.54068	4.65268	3.6667	14.60346	22.43792	25.88914	15.49417
ENSXETG00000002382	1.75733	1.5594	2.47414	3.12684	4.08909	5.07003	3.49227	4.87141	4.13823	7.24546	4.26602	4.13209
ENSXETG00000002385	0.95328	0.69579	0.02011	0.09648	0.08342	0.17473	0	0	1.01963	1.5273	0.05931	0.06662
ENSXETG00000002387	0.06309	0.066	0	0	0	0	0	0	0	0	0	0
ENSXETG00000002388	0.13768	0.28808	0	0	0	0.04824	0.02374	0	32.74734	13.10158	0	0.02755
ENSXETG00000002389	0.39418	0.3299	0.42866	0.38877	1.97791	2.96855	0	0	0	0.08486	0	0
ENSXETG00000002392	14.40203	14.96507	13.81772	9.44945	24.31654	17.50846	26.39175	13.07852	89.00855	55.1861	94.4777	50.94695
ENSXETG00000002394	6.7589	5.44421	3.7014	2.34552	6.49555	6.35447	1.94957	1.47186	3.17192	4.93203	26.81741	34.64958
ENSXETG00000002396	6.31894	7.59157	0.61173	0.45691	2.13459	1.62557	0.43677	0.24849	1.98872	4.0367	1.92225	2.12169
ENSXETG00000002398	1.42167	1.88396	0.38654	0.37118	1.15924	1.20345	0.32708	0.35887	0.80062	1.68337	0.04225	0.04746
ENSXETG00000002403	2.00964	2.12841	2.38332	2.07273	4.24836	5.73578	3.25337	2.72423	9.43117	43.21065	9.64303	14.55849
ENSXETG00000002406	0	0.04897	0	0	2.68772	1.9275	0	0	0.68133	1.41149	3.50682	3.91572
ENSXETG00000002407	2.00749	1.89251	0.67972	2.99487	2.46991	6.54892	1.54154	3.32019	7.64043	2.27964	38.15129	4.85984
ENSXETG00000002408	3.0675	3.13623	1.80061	1.48642	4.32905	3.75458	1.80432	2.14469	9.12813	30.27983	4.07067	22.26934
ENSXETG00000002409	81.67808	97.6286	42.58623	43.16889	58.47261	48.18276	35.17033	24.46691	99.5851	55.90212	12.36817	9.89641
ENSXETG00000002410	0.47274	0.5495	0.42842	0.8685	1.9273	1.26486	0.78164	0.49718	7.25931	17.2159	3.07859	14.68727
ENSXETG00000002411	0.77793	1.98578	4.70931	6.22829	5.67961	4.98659	0.24159	0.35343	0.84697	4.32084	0.05547	0.24926
ENSXETG00000002414	68.79954	129.73123	518.99614	306.93322	3180.23134	1771.4426	121.31734	39.81248	57.34048	128.28859	3.7726	13.23391
ENSXETG00000002416	4.14206	3.65802	5.50869	2.38747	4.04885	4.38089	2.5988	2.1895	10.60283	33.58409	5.85031	34.95878
ENSXETG00000002417	7.87491	8.65258	2.22343	3.09939	6.06867	7.62375	2.04836	2.21	97.12703	119.86578	6.31446	11.29331
ENSXETG00000002418	0	0	0	0	0	0	0	0	0	0.04616	0	0
ENSXETG00000002419	13.39318	14.01167	10.44665	11.97427	10.90817	12.37019	7.47291	4.57276	34.2411	30.87733	58.15176	91.34317
ENSXETG00000002421	54.18513	67.05616	0.06214	0.26858	11.84141	14.71539	0.53255	1.52573	280.3929	57.55036	43.13628	8.58518
ENSXETG00000002422	2.05053	1.78091	3.4711	4.47796	2.80285	3.15086	1.23496	1.79446	3.19558	7.37127	12.10569	41.18206
ENSXETG00000002423	0.04143	0.10395	0.71298	1.49184	1.07526	1.16034	43.55305	51.78499	18.18888	13.29137	0.03694	0.07464
ENSXETG00000002424	169.00932	224.98235	126.88221	126.63567	221.77317	237.13109	117.57748	114.39126	230.38979	63.85068	126.32085	52.98676
ENSXETG00000002426	5.32202	4.02874	2.35268	2.44751	4.43725	5.3425	2.65027	3.23555	5.0764	5.12322	22.94985	30.63194
ENSXETG00000002427	3.43991	9.93262	17.11106	20.88849	15.44851	10.48293	5.02519	4.93484	40.42307	25.29412	1.41738	3.91916
ENSXETG00000002431	0.84962	0.40277	6.05151	7.64807	4.78374	4.42927	1.6721	1.21889	6.36719	13.21819	0.05916	0.07975
ENSXETG00000002437	26.61375	20.34666	17.62504	18.11268	29.85447	24.7995	25.46167	17.92485	40.83174	106.50948	17.79346	48.00344
ENSXETG00000002438	0.72725	0.56064	1.21406	1.39901	1.04432	1.54185	0.03301	0	0.46702	2.10124	0.03411	0.45993
ENSXETG00000002439	8.26758	8.84597	4.1719	3.27037	5.30349	3.7022	6.64616	8.71513	3.52721	0.40451	1.25627	0.28224
ENSXETG00000002442	9.66786	8.7174	3.03279	3.20648	8.69835	7.11922	5.05969	5.34356	13.65878	16.84703	38.19474	38.38498
ENSXETG00000002443	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000002446	0.06196	0	0.22471	0.16181	0.52486	0.43422	0.58818	0.46936	4.82864	0.73389	0	0
ENSXETG00000002447	1.37041	1.68972	5.54424	6.72957	5.43358	5.05737	2.40673	1.43615	1.3322	5.63706	0.39268	0.83317
ENSXETG00000002452	0	0	0	0.07151	0.30923	0	0	0	0.07712	0	0	0
ENSXETG00000002453	40.18346	29.44911	0.07519	0.06019	0.11715	0.0969	0.07158	0	6.29678	10.79487	0.01231	0
ENSXETG00000002459	304.1586	209.08446	0.09282	0.06931	0.1713	0.20927	1.07998	0.37703	0.26703	1.27405	0.54785	1.09399
ENSXETG00000002460	0.34974	0.16259	0	0.06762	0	0	0	0	0.94826	1.38026	0	0.03891
ENSXETG00000002476	6.81662	5.72959	3.33629	5.29815	5.91153	6.49329	3.95036	4.22361	9.70687	9.43793	6.89996	2.31869
ENSXETG00000002479	126.21075	119.87733	1.41266	1.28757	24.23599	18.5785	20.55924	16.08063	15.34996	1.30824	77.51067	17.56684
ENSXETG00000002489	23.26585	17.79776	0.09604	0	0.29916	0.13925	0	0.05016	0.4477	0.28524	0.09447	0.15923
ENSXETG00000002490	8.73667	9.32116	2.19494	2.74766	4.293	4.63967	2.49996	1.88323	97.59017	52.77109	177.18258	99.50299
ENSXETG00000002491	17.24473	13.80731	0.16519	0.12692	0.48022	0.12772	0.28308	0.24157	6.84384	12.16564	9.00258	9.05382
ENSXETG00000002493	6.68464	7.41993	36.24178	9.99961	142.23947	31.29636	77.94659	15.49469	37.67216	13.81083	0.15579	0.26249
ENSXETG00000002494	4.97454	3.22888	42.77767	25.46867	42.90771	15.7394	75.64968	26.05256	11.62144	7.54336	8.05975	8.18083
ENSXETG00000002496	37.01382	30.44005	26.18898	25.10563	60.61614	61.70575	21.68631	20.09421	77.42373	164.05582	19.0563	40.4331
ENSXETG00000002497	9.82145	8.18932	5.04808	5.28132	13.29511	10.98821	2.90863	1.88709	5.77862	11.64485	12.44027	27.9187
ENSXETG00000002498	123.563	127.66029	16.3466	19.20565	27.52842	26.05913	22.15854	12.23502	78.48696	53.05876	24.23056	13.02637
ENSXETG00000002499	0.21184	1.0343	2.49582	2.15088	255.524	301.58775	399.39792	258.01533	3.71167	1.67226	0.31474	0.14142
ENSXETG00000002500	58.03084	51.29894	29.02457	22.07602	30.85046	28.24113	13.31452	10.99803	78.57536	78.44497	32.50368	51.58351
ENSXETG00000002501	57.58835	51.77795	22.33198	16.01782	33.63343	27.63872	19.82632	14.16404	112.77989	124.51761	28.29758	32.74782
ENSXETG00000002503	7.1052	7.8521	2.0859	2.69972	1.41229	1.31451	0.60431	0.09472	2.16036	6.78634	3.74678	6.41334
ENSXETG00000002504	0.69974	0.366	0.69754	0.30445	0.13166	0	0.24145	0	0.65677	6.77882	3.49312	21.44064
ENSXETG00000002505	0.41659	0.43583	0.02698	0.36253	0.75587	0.5993	0.15401	2.11244	0.1955	0.67263	0	0.05957
ENSXETG00000002509	15.01864	14.27541	6.464	6.40001	11.4208	12.29829	6.45918	6.62583	26.48783	18.26453	84.04179	82.95787
ENSXETG00000002510	8.72689	9.58039	16.62381	15.56377	14.5036	18.20028	10.77297	10.89634	10.83151	15.75924	34.85426	93.73936
ENSXETG00000002512	89.36258	95.64821	19.48337	25.56909	33.9454	39.16427	30.70294	26.05032	41.45321	27.49353	21.66828	11.43311
ENSXETG00000002514	1.30366	1.78355	8.20198	7.77803	1.25015	0.8233	0.0108	0.08307	5.34161	5.91003	4.88329	3
ENSXETG00000002515	11.38628	8.18959	1.51094	0.69008	2.90771	1.70929	2.71883	1.82839	7.42369	9.32356	22.04047	13.11193
ENSXETG00000002518	0.36897	0.5264	0.152	0.58383	0.37875	0.705	0.37622	0.63503	1.102	1.08328	6.93762	2.51925
ENSXETG00000002522	34.36195	33.14024	98.41887	69.78838	423.44594	318.04564	125.94491	87.87513	79.94223	24.74598	129.66219	79.4224
ENSXETG00000002523	1.15061	0.77889	0.42935	0.70678	0.76411	0.65196	0.46713	0.19218	2.66808	9.9081	1.7497	14.70674
ENSXETG00000002524	21.69344	29.40334	6.62997	11.11082	11.66667	21.49513	3.26538	4.5988	56.68276	44.51304	19.81684	32.58403
ENSXETG00000002525	0	0	2.69641	2.16659	4.22763	3.66903	1.1001	9.42636	2.27975	8.62786	1.35328	12.16086
ENSXETG00000002526	19.65048	17.92556	6.29798	2.65894	11.72406	11.80416	0.41349	2.89214	6.57904	11.1564	4.53952	5.2792
ENSXETG00000002527	39.24089	33.06885	14.88081	13.52649	26.08756	18.66034	15.17998	10.93306	32.06743	34.44627	86.72879	50.42981
ENSXETG00000002528	0.05546	0	0	0	0	0	0	0	3.69573	20.41611	21.55495	145.38605
ENSXETG00000002529	77.03697	72.81062	1.09397	1.45158	2.06492	2.28713	3.25671	3.94729	3.11059	6.49688	0.31306	0.68131
ENSXETG00000002532	1.0469	0.48676	0	0.20245	0.8755	2.3428	9.83411	6.16579	0	1.00166	0.10372	0.1165
ENSXETG00000002534	0	0.02277	0.0394	0.03783	0	0.20941	0	0	12.6506	23.93855	54.43622	41.49078
ENSXETG00000002535	2.68535	4.65937	1.4245	2.13741	3.48156	3.84277	1.89287	1.64288	36.54611	67.82151	81.68153	88.21053
ENSXETG00000002536	2.72786	2.85383	1.31848	1.42436	1.02662	1.51291	0.78443	0.86068	2.475	19.08612	8.02478	44.70651
ENSXETG00000002538	1.4012	1.92579	1.36942	1.841	15.89693	11.74078	9.24375	7.43774	5.80207	27.65116	7.02907	20.44076
ENSXETG00000002540	120.19349	98.81547	42.83897	49.23376	71.81772	83.9153	15.4409	12.91615	170.90277	156.84612	50.74895	74.79516
ENSXETG00000002542	0	0.08995	0	0	73.02219	64.60299	7.19521	2.30599	1.21054	0.86381	0.05112	0.02868
ENSXETG00000002548	3.28444	4.41093	1.64657	2.3515	2.54226	4.36527	2.02968	2.13879	108.04961	72.26319	377.86498	247.92587
ENSXETG00000002549	0.8221	1.67488	1.17637	2.10864	1.38408	1.59136	4.62862	2.98981	1.34017	3.35337	0	0.04332
ENSXETG00000002551	4.1152	2.72239	0.10967	0.26334	0.2847	0.68895	0	0.05728	1.30643	2.47539	4.04604	11.51377
ENSXETG00000002553	2.24727	4.73617	13.48865	10.17522	7.41548	3.96437	8.28876	5.08678	0.76425	0.49082	0.08709	0.26088
ENSXETG00000002554	19.57337	13.84953	0.07919	0	0	0	0	0.04136	0.41007	3.00988	0	0
ENSXETG00000002555	23.82258	20.76893	17.48878	13.25848	21.19698	20.41663	13.62147	9.35199	39.99601	65.6479	31.56656	32.40726
ENSXETG00000002556	0.15762	0.06595	0.05713	0.21943	0.41515	0.3312	0.0816	0.02986	2.01167	4.68191	12.05362	45.32179
ENSXETG00000002557	0	0.20706	0.44844	0.68901	0.18621	0	0	0	0	0	0	0.09912
ENSXETG00000002559	3.69442	4.38585	3.2293	2.75902	17.15739	19.73234	14.33098	15.62491	7.99255	11.61992	44.58869	82.19997
ENSXETG00000002566	69.22494	48.28118	8.7616	16.42647	4.74491	6.54214	3.65277	1.86858	8.04646	4.2048	0.42286	0.20954
ENSXETG00000002567	0.17223	0.36038	0.15609	0.67451	0.97232	1.20665	0.44576	0.97824	0.08085	0	0.07679	0.17247
ENSXETG00000002568	8.30267	6.04527	0.13782	0.18529	2.37491	2.29038	0.49852	0.43182	15.78546	55.52136	0.05423	0.24361
ENSXETG00000002569	4.04018	4.32862	9.35196	6.14233	8.88466	7.50219	4.74527	3.64	17.8639	66.64825	16.31562	42.79594
ENSXETG00000002570	6.46291	6.02037	2.69447	2.04168	11.22397	6.51879	1.74396	0.97768	6.24604	9.36301	5.19568	3.78248
ENSXETG00000002571	10.11288	6.35612	1.17223	0.68223	1.65953	1.47597	0.74395	0.2226	3.67899	9.36671	0.10482	0.03923
ENSXETG00000002572	65.03056	59.19634	0.23079	0.18468	0.47926	0.66909	0.58591	0.64287	55.06077	13.66181	34.9263	15.55697
ENSXETG00000002573	14.40837	15.07375	3.48493	4.49022	5.63305	7.88582	4.28333	3.77821	13.56925	11.68442	48.90344	59.31964
ENSXETG00000002574	8.04977	7.18988	6.63183	6.39608	12.03384	10.19756	2.63506	3.43337	8.86943	6.84968	45.38108	36.25678
ENSXETG00000002577	2.11765	1.49615	163.47407	267.05128	0.98324	0.93926	0.07116	0.13017	0.43882	2.3387	1.25033	17.0468
ENSXETG00000002578	35.72368	35.07492	25.68439	24.05232	15.70955	16.3149	10.95525	12.06187	80.42226	67.258	108.58041	117.78745
ENSXETG00000002580	10.88834	11.88832	5.24269	6.07728	29.78004	35.15424	6.34541	4.77191	16.1537	7.49483	30.7582	18.47512
ENSXETG00000002581	3.98982	2.56042	1.13692	1.37811	3.67637	4.2503	1.98717	0.99284	2.47082	3.09925	9.88174	13.03589
ENSXETG00000002582	2.96055	2.1405	0.30905	0.24281	0.32085	0.23073	0.02675	0.02935	1.45482	1.9354	0.70469	0.04655
ENSXETG00000002583	35.17479	33.4892	45.58054	40.93571	43.90621	43.75903	26.61233	19.29013	71.53196	46.92757	92.24386	99.60995
ENSXETG00000002585	8.89348	9.76609	4.00125	3.73251	4.92545	4.86057	2.55745	2.38814	14.03062	12.89987	6.97215	18.18987
ENSXETG00000002588	0.63891	0.96548	0.25733	0.30889	0.40074	0.31083	0.48994	0.73916	0.13326	0.15283	0	0
ENSXETG00000002589	11.6588	13.32369	20.72753	14.02343	48.55719	33.52246	29.50141	12.16045	17.04154	16.38651	135.30909	157.08515
ENSXETG00000002590	15.38412	13.97271	4.32955	6.53708	9.20172	10.20914	3.21429	3.10014	21.17967	33.23257	22.56657	47.34293
ENSXETG00000002592	0.97709	1.67269	1.12694	12.13604	5.6828	6.37828	19.84704	14.71382	0	2.86839	0.07919	0.1779
ENSXETG00000002594	0.82253	0.47805	0.16563	0.07955	0.34396	0.88034	0.23653	0.34605	0.25734	0.78699	0	0
ENSXETG00000002597	2.8628	3.45073	0.45121	0.46037	0.52699	0.38151	0.13421	0.26507	2.27809	3.88543	13.0651	35.33439
ENSXETG00000002598	4.79441	15.59856	0.14323	0.22925	0.79308	0.73817	0.09091	0.04985	0.8901	3.34597	0.09394	3.48194
ENSXETG00000002600	10.15732	6.63121	11.5954	7.60593	36.74398	65.33137	38.20951	25.30348	17.4043	18.34957	0.84227	1.0644
ENSXETG00000002602	0	0.11289	0	0	0	0	0.09309	0.10214	0.2701	0.50332	0	0
ENSXETG00000002603	0	0.11936	0	0	0.32202	0.74937	0.04924	0	2.89143	8.16717	0.15258	0.57127
ENSXETG00000002604	0	0.01979	0.03429	0.04939	0.07119	0	0.06528	0.12534	0.65692	0.40723	0	0
